playername,ShotRange,ShotClass,PPS,Points
Aaron Williams,18-23 Long Jumper,Jumper,0.7058823529411765,12
Aaron Williams,28-34 Deep,Jumper,0.0,0
Adam Harrington,00-02 At Rim,Dunk,0.0,0
Adam Harrington,00-02 At Rim,Layup,0.5714285714285714,4
Adam Harrington,03-08 Near Rim,Jumper,0.0,0
Adam Harrington,09-12 Short Range,Jumper,0.0,0
Adam Harrington,13-17 Mid Range,Jumper,0.0,0
Adam Harrington,18-23 Long Jumper,Jumper,0.7142857142857143,10
Adam Harrington,24-27 Three,Jumper,1.0,12
Adonal Foyle,00-02 At Rim,Drive,1.4285714285714286,10
Adonal Foyle,00-02 At Rim,Dunk,1.9047619047619047,80
Adonal Foyle,00-02 At Rim,Layup,1.1891891891891893,88
Adonal Foyle,00-02 At Rim,Post,2.0,2
Adonal Foyle,00-02 At Rim,Reb/Oop,0.7878787878787878,26
Adonal Foyle,03-08 Near Rim,Jumper,0.5172413793103449,30
Adonal Foyle,03-08 Near Rim,Layup,1.3333333333333333,4
Adonal Foyle,03-08 Near Rim,Post,1.1515151515151516,76
Adonal Foyle,03-08 Near Rim,invalid,0.0,0
Adonal Foyle,09-12 Short Range,Jumper,1.0909090909090908,24
Adonal Foyle,09-12 Short Range,Post,2.0,2
Adonal Foyle,13-17 Mid Range,Jumper,0.8125,26
Adonal Foyle,13-17 Mid Range,Post,0.0,0
Adonal Foyle,18-23 Long Jumper,Jumper,0.6666666666666666,2
Adonal Foyle,24-27 Three,Jumper,0.0,0
Adrian Griffin,00-02 At Rim,Drive,1.5454545454545454,34
Adrian Griffin,00-02 At Rim,Dunk,2.0,8
Adrian Griffin,00-02 At Rim,Layup,0.9142857142857143,32
Adrian Griffin,00-02 At Rim,Reb/Oop,0.6666666666666666,2
Adrian Griffin,03-08 Near Rim,Jumper,0.7727272727272727,34
Adrian Griffin,03-08 Near Rim,Post,1.6,8
Adrian Griffin,09-12 Short Range,Jumper,0.7333333333333333,22
Adrian Griffin,13-17 Mid Range,Jumper,0.7837837837837838,58
Adrian Griffin,18-23 Long Jumper,Jumper,0.8333333333333334,90
Adrian Griffin,24-27 Three,Jumper,0.5454545454545454,6
Adrian Griffin,47-94 Backcourt,Jumper,0.0,0
Al Harrington,00-02 At Rim,Drive,1.25,30
Al Harrington,00-02 At Rim,Dunk,1.8,54
Al Harrington,00-02 At Rim,Layup,0.9306930693069307,188
Al Harrington,00-02 At Rim,Post,2.0,4
Al Harrington,00-02 At Rim,Reb/Oop,1.4736842105263157,28
Al Harrington,00-02 At Rim,invalid,2.0,2
Al Harrington,03-08 Near Rim,Drive,2.0,2
Al Harrington,03-08 Near Rim,Dunk,2.0,2
Al Harrington,03-08 Near Rim,Jumper,0.4155844155844156,32
Al Harrington,03-08 Near Rim,Layup,0.0,0
Al Harrington,03-08 Near Rim,Post,0.8,4
Al Harrington,03-08 Near Rim,invalid,2.0,2
Al Harrington,09-12 Short Range,Jumper,0.6721311475409836,82
Al Harrington,09-12 Short Range,Post,1.1111111111111112,20
Al Harrington,13-17 Mid Range,Jumper,0.927038626609442,216
Al Harrington,13-17 Mid Range,Post,1.0,6
Al Harrington,18-23 Long Jumper,Jumper,0.75,90
Al Harrington,24-27 Three,Jumper,1.0,24
Al Harrington,28-34 Deep,Jumper,0.0,0
Al Harrington,35-46 Near Half,Jumper,0.0,0
Al Harrington,47-94 Backcourt,Jumper,0.0,0
Alan Henderson,00-02 At Rim,Drive,1.3333333333333333,4
Alan Henderson,00-02 At Rim,Dunk,2.0,48
Alan Henderson,00-02 At Rim,Layup,1.2244897959183674,120
Alan Henderson,00-02 At Rim,Post,1.0,2
Alan Henderson,00-02 At Rim,Reb/Oop,1.1,22
Alan Henderson,03-08 Near Rim,Jumper,0.16,8
Alan Henderson,03-08 Near Rim,Post,1.25,30
Alan Henderson,09-12 Short Range,Jumper,0.48,12
Alan Henderson,09-12 Short Range,Post,1.4285714285714286,10
Alan Henderson,13-17 Mid Range,Jumper,0.7457627118644068,44
Alan Henderson,13-17 Mid Range,Post,1.3333333333333333,4
Alan Henderson,18-23 Long Jumper,Jumper,0.2,2
Alan Henderson,24-27 Three,Post,0.0,0
Alan Henderson,35-46 Near Half,Jumper,0.0,0
Allan Houston,00-02 At Rim,Drive,1.6153846153846154,42
Allan Houston,00-02 At Rim,Dunk,1.3333333333333333,4
Allan Houston,00-02 At Rim,Layup,0.3939393939393939,26
Allan Houston,00-02 At Rim,Reb/Oop,0.0,0
Allan Houston,00-02 At Rim,invalid,2.0,2
Allan Houston,03-08 Near Rim,Drive,1.0,2
Allan Houston,03-08 Near Rim,Jumper,0.8607594936708861,68
Allan Houston,03-08 Near Rim,Layup,0.0,0
Allan Houston,03-08 Near Rim,Post,1.75,14
Allan Houston,03-08 Near Rim,invalid,0.0,0
Allan Houston,09-12 Short Range,Jumper,0.8702290076335878,114
Allan Houston,09-12 Short Range,Post,1.75,28
Allan Houston,13-17 Mid Range,Jumper,0.8833333333333333,318
Allan Houston,13-17 Mid Range,Post,1.894736842105263,36
Allan Houston,18-23 Long Jumper,Jumper,0.9779951100244498,400
Allan Houston,18-23 Long Jumper,Post,2.0,4
Allan Houston,24-27 Three,Jumper,1.121580547112462,369
Allan Houston,28-34 Deep,Jumper,0.0,0
Allan Houston,47-94 Backcourt,Jumper,0.0,0
Allen Iverson,00-02 At Rim,Drive,1.7362637362637363,316
Allen Iverson,00-02 At Rim,Dunk,2.0,8
Allen Iverson,00-02 At Rim,Jumper,2.0,4
Allen Iverson,00-02 At Rim,Layup,0.6934097421203438,242
Allen Iverson,00-02 At Rim,Post,2.0,2
Allen Iverson,00-02 At Rim,Reb/Oop,2.0,6
Allen Iverson,00-02 At Rim,invalid,2.0,6
Allen Iverson,03-08 Near Rim,Drive,2.0,4
Allen Iverson,03-08 Near Rim,Jumper,0.7339449541284404,80
Allen Iverson,03-08 Near Rim,Layup,1.6,8
Allen Iverson,03-08 Near Rim,Post,0.6666666666666666,2
Allen Iverson,09-12 Short Range,Jumper,0.6722689075630253,80
Allen Iverson,09-12 Short Range,Post,0.0,0
Allen Iverson,13-17 Mid Range,Jumper,0.6854663774403471,316
Allen Iverson,13-17 Mid Range,Post,1.5,6
Allen Iverson,18-23 Long Jumper,Jumper,0.8962264150943396,380
Allen Iverson,18-23 Long Jumper,Post,2.0,2
Allen Iverson,24-27 Three,Jumper,0.8486055776892432,213
Allen Iverson,28-34 Deep,Jumper,0.0,0
Allen Iverson,35-46 Near Half,Jumper,0.6000000000000001,3
Allen Iverson,47-94 Backcourt,Jumper,3.0,3
Alton Ford,00-02 At Rim,Layup,1.0,2
Alton Ford,03-08 Near Rim,Jumper,0.0,0
Alton Ford,09-12 Short Range,Jumper,0.0,0
Alton Ford,09-12 Short Range,Post,2.0,2
Alton Ford,13-17 Mid Range,Jumper,1.0,2
Alton Ford,18-23 Long Jumper,Jumper,0.0,0
Alvin Williams,00-02 At Rim,Drive,1.2941176470588236,88
Alvin Williams,00-02 At Rim,Layup,0.8461538461538461,44
Alvin Williams,00-02 At Rim,Reb/Oop,1.25,10
Alvin Williams,00-02 At Rim,invalid,0.0,0
Alvin Williams,03-08 Near Rim,Drive,0.0,0
Alvin Williams,03-08 Near Rim,Jumper,0.8470588235294118,72
Alvin Williams,03-08 Near Rim,Layup,0.0,0
Alvin Williams,03-08 Near Rim,Post,2.0,2
Alvin Williams,09-12 Short Range,Jumper,0.868421052631579,66
Alvin Williams,09-12 Short Range,Post,1.3333333333333333,4
Alvin Williams,13-17 Mid Range,Jumper,0.8695652173913043,160
Alvin Williams,13-17 Mid Range,Post,0.0,0
Alvin Williams,18-23 Long Jumper,Jumper,0.9187279151943463,260
Alvin Williams,18-23 Long Jumper,Post,0.0,0
Alvin Williams,24-27 Three,Jumper,0.9847328244274809,129
Alvin Williams,28-34 Deep,Jumper,0.0,0
Alvin Williams,35-46 Near Half,Jumper,0.0,0
Amal McCaskill,00-02 At Rim,Drive,2.0,2
Amal McCaskill,00-02 At Rim,Dunk,0.0,0
Amal McCaskill,00-02 At Rim,Layup,0.4,4
Amal McCaskill,00-02 At Rim,Reb/Oop,1.0,2
Amal McCaskill,03-08 Near Rim,Jumper,0.0,0
Amare Stoudemire,00-02 At Rim,Drive,1.6923076923076923,44
Amare Stoudemire,00-02 At Rim,Dunk,1.7285714285714286,242
Amare Stoudemire,00-02 At Rim,Layup,0.766798418972332,194
Amare Stoudemire,00-02 At Rim,Post,1.3333333333333333,4
Amare Stoudemire,00-02 At Rim,Reb/Oop,1.2682926829268293,52
Amare Stoudemire,03-08 Near Rim,Drive,2.0,2
Amare Stoudemire,03-08 Near Rim,Dunk,2.0,4
Amare Stoudemire,03-08 Near Rim,Jumper,0.5968586387434555,114
Amare Stoudemire,03-08 Near Rim,Layup,0.0,0
Amare Stoudemire,03-08 Near Rim,Post,1.4222222222222223,64
Amare Stoudemire,03-08 Near Rim,Reb/Oop,2.0,2
Amare Stoudemire,09-12 Short Range,Jumper,0.42105263157894735,24
Amare Stoudemire,09-12 Short Range,Post,1.2,6
Amare Stoudemire,13-17 Mid Range,Jumper,0.5957446808510638,28
Amare Stoudemire,13-17 Mid Range,Post,0.0,0
Amare Stoudemire,18-23 Long Jumper,Jumper,0.2857142857142857,2
Amare Stoudemire,18-23 Long Jumper,Post,0.0,0
Amare Stoudemire,24-27 Three,Jumper,0.0,0
Amare Stoudemire,28-34 Deep,Jumper,3.0,3
Amare Stoudemire,47-94 Backcourt,Jumper,0.0,0
Andre Miller,00-02 At Rim,Drive,1.6288659793814433,158
Andre Miller,00-02 At Rim,Dunk,1.0,2
Andre Miller,00-02 At Rim,Jumper,2.0,2
Andre Miller,00-02 At Rim,Layup,0.7299270072992701,100
Andre Miller,00-02 At Rim,Reb/Oop,1.5,6
Andre Miller,03-08 Near Rim,Drive,1.3333333333333333,4
Andre Miller,03-08 Near Rim,Jumper,0.6575342465753424,96
Andre Miller,03-08 Near Rim,Post,2.0,16
Andre Miller,09-12 Short Range,Jumper,0.7972027972027972,114
Andre Miller,09-12 Short Range,Post,0.0,0
Andre Miller,13-17 Mid Range,Jumper,0.7487179487179487,146
Andre Miller,13-17 Mid Range,Post,1.2,6
Andre Miller,18-23 Long Jumper,Jumper,0.7469879518072289,62
Andre Miller,18-23 Long Jumper,Post,1.0,2
Andre Miller,24-27 Three,Jumper,0.7228915662650602,60
Andre Miller,28-34 Deep,Jumper,0.0,0
Andre Miller,35-46 Near Half,Jumper,0.0,0
Andre Miller,47-94 Backcourt,Jumper,0.0,0
Andrei Kirilenko,00-02 At Rim,Drive,1.68,42
Andrei Kirilenko,00-02 At Rim,Dunk,1.92,144
Andrei Kirilenko,00-02 At Rim,Layup,1.0,136
Andrei Kirilenko,00-02 At Rim,Reb/Oop,1.4324324324324325,106
Andrei Kirilenko,03-08 Near Rim,Dunk,2.0,4
Andrei Kirilenko,03-08 Near Rim,Jumper,0.17391304347826086,4
Andrei Kirilenko,03-08 Near Rim,Layup,0.0,0
Andrei Kirilenko,03-08 Near Rim,Post,0.5,2
Andrei Kirilenko,03-08 Near Rim,Reb/Oop,2.0,2
Andrei Kirilenko,09-12 Short Range,Jumper,0.3333333333333333,6
Andrei Kirilenko,09-12 Short Range,Post,0.0,0
Andrei Kirilenko,13-17 Mid Range,Jumper,0.5352112676056338,38
Andrei Kirilenko,13-17 Mid Range,Post,2.0,2
Andrei Kirilenko,18-23 Long Jumper,Jumper,0.6935483870967742,86
Andrei Kirilenko,24-27 Three,Jumper,1.0481927710843375,87
Andrei Kirilenko,35-46 Near Half,Jumper,0.0,0
Andrei Kirilenko,47-94 Backcourt,Jumper,0.0,0
Andrew DeClercq,00-02 At Rim,Drive,1.3333333333333333,4
Andrew DeClercq,00-02 At Rim,Dunk,1.8,72
Andrew DeClercq,00-02 At Rim,Layup,1.0758620689655172,156
Andrew DeClercq,00-02 At Rim,Reb/Oop,0.7619047619047619,16
Andrew DeClercq,00-02 At Rim,invalid,2.0,2
Andrew DeClercq,03-08 Near Rim,Jumper,0.5454545454545454,6
Andrew DeClercq,03-08 Near Rim,Layup,2.0,2
Andrew DeClercq,03-08 Near Rim,Post,1.037037037037037,28
Andrew DeClercq,09-12 Short Range,Jumper,0.18181818181818182,2
Andrew DeClercq,09-12 Short Range,Post,0.4,2
Andrew DeClercq,13-17 Mid Range,Jumper,0.5,6
Andrew DeClercq,18-23 Long Jumper,Jumper,1.0,2
Anfernee Hardaway,00-02 At Rim,Drive,1.6428571428571428,46
Anfernee Hardaway,00-02 At Rim,Dunk,1.5,6
Anfernee Hardaway,00-02 At Rim,Layup,0.9761904761904762,82
Anfernee Hardaway,00-02 At Rim,Post,2.0,4
Anfernee Hardaway,00-02 At Rim,Reb/Oop,1.6,8
Anfernee Hardaway,03-08 Near Rim,Drive,2.0,4
Anfernee Hardaway,03-08 Near Rim,Jumper,0.5882352941176471,30
Anfernee Hardaway,03-08 Near Rim,Layup,0.0,0
Anfernee Hardaway,03-08 Near Rim,Post,1.3333333333333333,4
Anfernee Hardaway,03-08 Near Rim,invalid,2.0,2
Anfernee Hardaway,09-12 Short Range,Jumper,0.6829268292682927,28
Anfernee Hardaway,09-12 Short Range,Post,1.2,6
Anfernee Hardaway,13-17 Mid Range,Jumper,0.9701492537313433,130
Anfernee Hardaway,13-17 Mid Range,Post,1.2,12
Anfernee Hardaway,18-23 Long Jumper,Jumper,0.7702702702702703,114
Anfernee Hardaway,24-27 Three,Jumper,1.0188679245283019,54
Ansu Sesay,00-02 At Rim,Drive,2.0,6
Ansu Sesay,00-02 At Rim,Dunk,1.5,18
Ansu Sesay,00-02 At Rim,Layup,0.7692307692307693,20
Ansu Sesay,00-02 At Rim,Post,0.0,0
Ansu Sesay,00-02 At Rim,Reb/Oop,1.3333333333333333,4
Ansu Sesay,03-08 Near Rim,Jumper,0.3333333333333333,2
Ansu Sesay,03-08 Near Rim,Post,1.0,2
Ansu Sesay,09-12 Short Range,Jumper,0.4,2
Ansu Sesay,13-17 Mid Range,Jumper,0.5833333333333334,14
Ansu Sesay,18-23 Long Jumper,Jumper,0.56,14
Antawn Jamison,00-02 At Rim,Drive,1.8235294117647058,62
Antawn Jamison,00-02 At Rim,Dunk,2.0,68
Antawn Jamison,00-02 At Rim,Layup,1.3376623376623376,206
Antawn Jamison,00-02 At Rim,Post,1.0,2
Antawn Jamison,00-02 At Rim,Reb/Oop,1.037037037037037,28
Antawn Jamison,00-02 At Rim,invalid,2.0,6
Antawn Jamison,03-08 Near Rim,Drive,1.5555555555555556,14
Antawn Jamison,03-08 Near Rim,Jumper,0.7258064516129032,180
Antawn Jamison,03-08 Near Rim,Layup,1.0,18
Antawn Jamison,03-08 Near Rim,Post,1.5555555555555556,140
Antawn Jamison,03-08 Near Rim,invalid,1.0588235294117647,36
Antawn Jamison,09-12 Short Range,Jumper,0.8103448275862069,94
Antawn Jamison,09-12 Short Range,Post,1.0714285714285714,30
Antawn Jamison,09-12 Short Range,invalid,0.0,0
Antawn Jamison,13-17 Mid Range,Jumper,0.82,164
Antawn Jamison,13-17 Mid Range,Post,0.6666666666666666,4
Antawn Jamison,13-17 Mid Range,invalid,0.0,0
Antawn Jamison,18-23 Long Jumper,Jumper,0.7781155015197568,256
Antawn Jamison,18-23 Long Jumper,Post,0.0,0
Antawn Jamison,24-27 Three,Jumper,0.8671875,111
Antawn Jamison,28-34 Deep,Jumper,0.0,0
Antawn Jamison,35-46 Near Half,Jumper,0.0,0
Antawn Jamison,47-94 Backcourt,Jumper,0.0,0
Anthony Carter,00-02 At Rim,Drive,1.0,24
Anthony Carter,00-02 At Rim,Dunk,2.0,4
Anthony Carter,00-02 At Rim,Layup,1.2142857142857142,34
Anthony Carter,03-08 Near Rim,Jumper,0.5882352941176471,10
Anthony Carter,09-12 Short Range,Jumper,1.7142857142857142,12
Anthony Carter,09-12 Short Range,Post,0.0,0
Anthony Carter,13-17 Mid Range,Jumper,0.6333333333333333,38
Anthony Carter,13-17 Mid Range,Post,0.0,0
Anthony Carter,18-23 Long Jumper,Jumper,0.5176470588235295,44
Anthony Carter,24-27 Three,Jumper,0.0,0
Anthony Carter,28-34 Deep,Jumper,0.0,0
Anthony Carter,35-46 Near Half,Jumper,0.0,0
Anthony Carter,47-94 Backcourt,Jumper,0.0,0
Anthony Goldwire,00-02 At Rim,Drive,2.0,2
Anthony Goldwire,00-02 At Rim,Layup,0.5,2
Anthony Goldwire,09-12 Short Range,Jumper,0.0,0
Anthony Goldwire,13-17 Mid Range,Jumper,1.0,6
Anthony Goldwire,18-23 Long Jumper,Jumper,0.3333333333333333,2
Anthony Goldwire,24-27 Three,Jumper,1.2857142857142856,9
Anthony Johnson,00-02 At Rim,Drive,1.6,40
Anthony Johnson,00-02 At Rim,Dunk,1.6,8
Anthony Johnson,00-02 At Rim,Layup,1.0,26
Anthony Johnson,03-08 Near Rim,Dunk,2.0,2
Anthony Johnson,03-08 Near Rim,Jumper,0.64,16
Anthony Johnson,09-12 Short Range,Jumper,0.9166666666666666,22
Anthony Johnson,09-12 Short Range,Post,1.3333333333333333,4
Anthony Johnson,13-17 Mid Range,Jumper,0.8292682926829268,34
Anthony Johnson,18-23 Long Jumper,Jumper,0.5882352941176471,30
Anthony Johnson,24-27 Three,Jumper,1.2413793103448276,36
Anthony Johnson,28-34 Deep,Jumper,0.0,0
Anthony Mason,00-02 At Rim,Drive,1.6666666666666667,10
Anthony Mason,00-02 At Rim,Layup,1.1071428571428572,124
Anthony Mason,00-02 At Rim,Post,0.8888888888888888,8
Anthony Mason,00-02 At Rim,Reb/Oop,1.5,6
Anthony Mason,00-02 At Rim,invalid,0.0,0
Anthony Mason,03-08 Near Rim,Jumper,0.7924528301886793,42
Anthony Mason,03-08 Near Rim,Post,1.4210526315789473,54
Anthony Mason,09-12 Short Range,Jumper,0.7088607594936709,56
Anthony Mason,09-12 Short Range,Post,0.6666666666666666,2
Anthony Mason,13-17 Mid Range,Jumper,0.9397590361445783,78
Anthony Mason,18-23 Long Jumper,Jumper,0.4,2
Anthony Peeler,00-02 At Rim,Drive,1.4,28
Anthony Peeler,00-02 At Rim,Dunk,2.0,10
Anthony Peeler,00-02 At Rim,Layup,0.92,46
Anthony Peeler,00-02 At Rim,Reb/Oop,1.4285714285714286,10
Anthony Peeler,03-08 Near Rim,Drive,0.0,0
Anthony Peeler,03-08 Near Rim,Jumper,0.375,6
Anthony Peeler,03-08 Near Rim,Post,0.0,0
Anthony Peeler,09-12 Short Range,Jumper,0.5,8
Anthony Peeler,13-17 Mid Range,Jumper,0.8037383177570093,86
Anthony Peeler,13-17 Mid Range,Post,0.0,0
Anthony Peeler,18-23 Long Jumper,Jumper,0.8055555555555556,174
Anthony Peeler,24-27 Three,Jumper,1.222222222222222,198
Anthony Peeler,28-34 Deep,Jumper,1.2000000000000002,6
Antoine Walker,00-02 At Rim,Drive,1.6615384615384616,108
Antoine Walker,00-02 At Rim,Dunk,1.7142857142857142,12
Antoine Walker,00-02 At Rim,Layup,1.0248447204968945,330
Antoine Walker,00-02 At Rim,Post,2.0,2
Antoine Walker,00-02 At Rim,Reb/Oop,1.6,8
Antoine Walker,00-02 At Rim,invalid,0.8,4
Antoine Walker,03-08 Near Rim,Drive,0.6666666666666666,2
Antoine Walker,03-08 Near Rim,Jumper,0.44651162790697674,96
Antoine Walker,03-08 Near Rim,Layup,0.47058823529411764,8
Antoine Walker,03-08 Near Rim,Post,1.2,90
Antoine Walker,03-08 Near Rim,invalid,2.0,4
Antoine Walker,09-12 Short Range,Jumper,0.5142857142857142,54
Antoine Walker,09-12 Short Range,Post,1.2,48
Antoine Walker,13-17 Mid Range,Jumper,0.3384615384615385,22
Antoine Walker,13-17 Mid Range,Post,1.1666666666666667,14
Antoine Walker,18-23 Long Jumper,Jumper,0.6923076923076923,72
Antoine Walker,18-23 Long Jumper,Post,2.0,2
Antoine Walker,24-27 Three,Jumper,0.9917864476386038,483
Antoine Walker,28-34 Deep,Jumper,0.42857142857142855,9
Antoine Walker,35-46 Near Half,Jumper,1.5,3
Antonio Daniels,00-02 At Rim,Drive,1.4615384615384615,38
Antonio Daniels,00-02 At Rim,Dunk,2.0,12
Antonio Daniels,00-02 At Rim,Layup,0.7619047619047619,16
Antonio Daniels,03-08 Near Rim,Drive,2.0,2
Antonio Daniels,03-08 Near Rim,Jumper,1.263157894736842,24
Antonio Daniels,09-12 Short Range,Jumper,1.0,10
Antonio Daniels,09-12 Short Range,Post,0.0,0
Antonio Daniels,13-17 Mid Range,Jumper,0.5714285714285714,12
Antonio Daniels,13-17 Mid Range,Post,2.0,2
Antonio Daniels,18-23 Long Jumper,Jumper,0.95,38
Antonio Daniels,18-23 Long Jumper,Post,0.0,0
Antonio Daniels,24-27 Three,Jumper,0.6000000000000001,21
Antonio Daniels,28-34 Deep,Jumper,0.0,0
Antonio Daniels,47-94 Backcourt,Jumper,0.0,0
Antonio Davis,00-02 At Rim,Drive,0.9333333333333333,28
Antonio Davis,00-02 At Rim,Dunk,1.72,86
Antonio Davis,00-02 At Rim,Layup,0.7070707070707071,70
Antonio Davis,00-02 At Rim,Post,1.3333333333333333,4
Antonio Davis,00-02 At Rim,Reb/Oop,1.1578947368421053,22
Antonio Davis,00-02 At Rim,invalid,1.0,2
Antonio Davis,03-08 Near Rim,Jumper,0.3333333333333333,14
Antonio Davis,03-08 Near Rim,Layup,0.0,0
Antonio Davis,03-08 Near Rim,Post,1.0,36
Antonio Davis,09-12 Short Range,Jumper,0.7169811320754716,38
Antonio Davis,09-12 Short Range,Post,1.1612903225806452,36
Antonio Davis,13-17 Mid Range,Jumper,0.7247706422018348,158
Antonio Davis,13-17 Mid Range,Post,0.8,4
Antonio Davis,18-23 Long Jumper,Jumper,0.48,24
Antonio Davis,18-23 Long Jumper,Post,0.0,0
Antonio Harvey,00-02 At Rim,Dunk,2.0,2
Antonio Harvey,00-02 At Rim,Layup,2.0,2
Antonio Harvey,03-08 Near Rim,Jumper,0.0,0
Antonio Harvey,09-12 Short Range,Jumper,0.0,0
Art Long,00-02 At Rim,Drive,0.0,0
Art Long,00-02 At Rim,Dunk,2.0,4
Art Long,00-02 At Rim,Layup,0.6666666666666666,14
Art Long,00-02 At Rim,Reb/Oop,1.7142857142857142,12
Art Long,03-08 Near Rim,Jumper,0.36363636363636365,4
Art Long,03-08 Near Rim,Post,0.5,2
Art Long,09-12 Short Range,Jumper,0.75,6
Art Long,09-12 Short Range,Post,2.0,2
Art Long,13-17 Mid Range,Jumper,0.6,6
Art Long,13-17 Mid Range,Post,2.0,2
Art Long,18-23 Long Jumper,Jumper,0.0,0
Art Long,24-27 Three,Jumper,2.0,6
Arvydas Sabonis,00-02 At Rim,Drive,1.0666666666666667,16
Arvydas Sabonis,00-02 At Rim,Dunk,1.4,14
Arvydas Sabonis,00-02 At Rim,Jumper,2.0,2
Arvydas Sabonis,00-02 At Rim,Layup,1.1428571428571428,96
Arvydas Sabonis,00-02 At Rim,Post,1.5,6
Arvydas Sabonis,00-02 At Rim,Reb/Oop,1.4736842105263157,28
Arvydas Sabonis,00-02 At Rim,invalid,0.8,4
Arvydas Sabonis,03-08 Near Rim,Drive,2.0,2
Arvydas Sabonis,03-08 Near Rim,Jumper,0.42857142857142855,12
Arvydas Sabonis,03-08 Near Rim,Layup,0.0,0
Arvydas Sabonis,03-08 Near Rim,Post,0.8918918918918919,66
Arvydas Sabonis,03-08 Near Rim,invalid,0.0,0
Arvydas Sabonis,09-12 Short Range,Jumper,0.0,0
Arvydas Sabonis,09-12 Short Range,Post,0.9411764705882353,16
Arvydas Sabonis,13-17 Mid Range,Jumper,1.0,28
Arvydas Sabonis,13-17 Mid Range,Post,0.0,0
Arvydas Sabonis,18-23 Long Jumper,Jumper,0.8275862068965517,48
Arvydas Sabonis,24-27 Three,Jumper,1.5,9
Austin Croshere,00-02 At Rim,Drive,2.0,8
Austin Croshere,00-02 At Rim,Dunk,2.0,16
Austin Croshere,00-02 At Rim,Layup,0.875,28
Austin Croshere,00-02 At Rim,Reb/Oop,2.0,6
Austin Croshere,03-08 Near Rim,Drive,2.0,2
Austin Croshere,03-08 Near Rim,Jumper,0.4444444444444444,4
Austin Croshere,03-08 Near Rim,Layup,0.0,0
Austin Croshere,03-08 Near Rim,Post,2.0,2
Austin Croshere,09-12 Short Range,Jumper,0.5454545454545454,6
Austin Croshere,09-12 Short Range,Post,0.6666666666666666,2
Austin Croshere,13-17 Mid Range,Jumper,0.5882352941176471,20
Austin Croshere,18-23 Long Jumper,Jumper,0.7083333333333334,34
Austin Croshere,24-27 Three,Jumper,1.2352941176470589,63
Austin Croshere,28-34 Deep,Jumper,1.5,3
Avery Johnson,00-02 At Rim,Drive,1.368421052631579,52
Avery Johnson,00-02 At Rim,Layup,0.4444444444444444,16
Avery Johnson,03-08 Near Rim,Drive,2.0,2
Avery Johnson,03-08 Near Rim,Jumper,0.6666666666666666,12
Avery Johnson,03-08 Near Rim,Layup,2.0,2
Avery Johnson,03-08 Near Rim,Post,1.0,4
Avery Johnson,03-08 Near Rim,invalid,0.6666666666666666,2
Avery Johnson,09-12 Short Range,Jumper,0.4,2
Avery Johnson,09-12 Short Range,Post,2.0,2
Avery Johnson,13-17 Mid Range,Jumper,0.8571428571428571,24
Avery Johnson,18-23 Long Jumper,Jumper,0.6153846153846154,8
Avery Johnson,28-34 Deep,Jumper,0.0,0
Avery Johnson,35-46 Near Half,Jumper,0.0,0
Baron Davis,00-02 At Rim,Drive,1.6307692307692307,106
Baron Davis,00-02 At Rim,Dunk,1.7777777777777777,32
Baron Davis,00-02 At Rim,Layup,0.75,108
