playername,ShotRange,ShotClass,PPS,Points
A.C. Green,00-02 At Rim,Drive,1.8,18
A.C. Green,00-02 At Rim,Dunk,1.3333333333333333,4
A.C. Green,00-02 At Rim,Jumper,0.0,0
A.C. Green,00-02 At Rim,Layup,0.9130434782608695,42
A.C. Green,00-02 At Rim,Post,1.0,2
A.C. Green,00-02 At Rim,Reb/Oop,1.2,12
A.C. Green,03-08 Near Rim,Jumper,0.5,4
A.C. Green,03-08 Near Rim,Layup,0.0,0
A.C. Green,03-08 Near Rim,Post,1.2,6
A.C. Green,09-12 Short Range,Jumper,0.4,4
A.C. Green,13-17 Mid Range,Jumper,0.8888888888888888,88
A.C. Green,18-23 Long Jumper,Jumper,0.6545454545454545,36
A.C. Green,24-27 Three,Jumper,0.0,0
A.C. Green,35-46 Near Half,Jumper,0.0,0
A.C. Green,47-94 Backcourt,Jumper,0.0,0
Aaron McKie,00-02 At Rim,Drive,1.6363636363636365,18
Aaron McKie,00-02 At Rim,Dunk,2.0,2
Aaron McKie,00-02 At Rim,Jumper,0.0,0
Aaron McKie,00-02 At Rim,Layup,1.5384615384615385,20
Aaron McKie,00-02 At Rim,Reb/Oop,1.0,2
Aaron McKie,03-08 Near Rim,Jumper,0.23529411764705882,4
Aaron McKie,03-08 Near Rim,Layup,0.0,0
Aaron McKie,09-12 Short Range,Jumper,1.0,14
Aaron McKie,13-17 Mid Range,Jumper,0.647887323943662,46
Aaron McKie,18-23 Long Jumper,Jumper,0.95,76
Aaron McKie,24-27 Three,Jumper,0.5454545454545454,12
Aaron McKie,28-34 Deep,Jumper,0.0,0
Aaron McKie,47-94 Backcourt,Jumper,0.0,0
Aaron Williams,00-02 At Rim,Drive,2.0,2
Aaron Williams,00-02 At Rim,Dunk,2.0,36
Aaron Williams,00-02 At Rim,Jumper,0.0,0
Aaron Williams,00-02 At Rim,Layup,0.75,24
Aaron Williams,00-02 At Rim,Post,2.0,2
Aaron Williams,00-02 At Rim,Reb/Oop,0.8571428571428571,6
Aaron Williams,03-08 Near Rim,Drive,0.0,0
Aaron Williams,03-08 Near Rim,Dunk,0.0,0
Aaron Williams,03-08 Near Rim,Jumper,0.4444444444444444,12
Aaron Williams,03-08 Near Rim,Layup,2.0,2
Aaron Williams,03-08 Near Rim,Post,1.2,6
Aaron Williams,09-12 Short Range,Jumper,0.46153846153846156,6
