playername,ShotRange,ShotClass,PPS,Points
Andre Miller,28-34 Deep,Jumper,1.0,6
Andre Miller,35-46 Near Half,Jumper,0.0,0
Andre Miller,47-94 Backcourt,Jumper,0.0,0
Andrei Kirilenko,00-02 At Rim,Drive,1.4929577464788732,106
Andrei Kirilenko,00-02 At Rim,Dunk,1.9058823529411764,162
Andrei Kirilenko,00-02 At Rim,Jumper,2.0,4
Andrei Kirilenko,00-02 At Rim,Layup,0.807843137254902,206
Andrei Kirilenko,00-02 At Rim,Reb/Oop,1.1111111111111112,80
Andrei Kirilenko,03-08 Near Rim,Dunk,2.0,2
Andrei Kirilenko,03-08 Near Rim,Jumper,0.5833333333333334,28
Andrei Kirilenko,03-08 Near Rim,Layup,1.3333333333333333,4
Andrei Kirilenko,03-08 Near Rim,Post,1.5,6
Andrei Kirilenko,03-08 Near Rim,invalid,0.0,0
Andrei Kirilenko,09-12 Short Range,Jumper,0.25,8
Andrei Kirilenko,09-12 Short Range,Post,1.6666666666666667,10
Andrei Kirilenko,13-17 Mid Range,Jumper,0.4897959183673469,24
Andrei Kirilenko,13-17 Mid Range,Post,1.0,2
Andrei Kirilenko,18-23 Long Jumper,Jumper,0.5384615384615384,70
Andrei Kirilenko,24-27 Three,Jumper,1.0181818181818183,168
Andrei Kirilenko,28-34 Deep,Jumper,0.0,0
Andrei Kirilenko,47-94 Backcourt,Jumper,0.0,0
Antawn Jamison,00-02 At Rim,Drive,1.9375,62
Antawn Jamison,00-02 At Rim,Dunk,2.0,28
Antawn Jamison,00-02 At Rim,Jumper,2.0,2
Antawn Jamison,00-02 At Rim,Layup,1.2993197278911566,382
Antawn Jamison,00-02 At Rim,Post,1.3333333333333333,4
Antawn Jamison,00-02 At Rim,Reb/Oop,1.2380952380952381,26
Antawn Jamison,00-02 At Rim,invalid,2.0,6
Antawn Jamison,03-08 Near Rim,Jumper,0.8645833333333334,166
Antawn Jamison,03-08 Near Rim,Layup,2.0,6
Antawn Jamison,03-08 Near Rim,Post,1.2280701754385965,70
Antawn Jamison,03-08 Near Rim,invalid,1.0,2
Antawn Jamison,09-12 Short Range,Jumper,0.7894736842105263,60
Antawn Jamison,09-12 Short Range,Post,0.9411764705882353,16
Antawn Jamison,13-17 Mid Range,Jumper,0.7397260273972602,54
Antawn Jamison,13-17 Mid Range,Post,0.0,0
Antawn Jamison,18-23 Long Jumper,Jumper,0.7422680412371134,72
Antawn Jamison,24-27 Three,Jumper,1.153846153846154,30
Antawn Jamison,35-46 Near Half,Jumper,0.0,0
Anthony Carter,00-02 At Rim,Drive,0.0,0
Anthony Carter,00-02 At Rim,Jumper,0.0,0
Anthony Carter,00-02 At Rim,Layup,1.6,8
Anthony Carter,03-08 Near Rim,Jumper,0.0,0
Anthony Carter,03-08 Near Rim,Layup,0.0,0
Anthony Carter,03-08 Near Rim,Post,0.0,0
Anthony Carter,09-12 Short Range,Jumper,2.0,2
Anthony Carter,13-17 Mid Range,Jumper,0.4,4
Anthony Carter,18-23 Long Jumper,Jumper,0.6666666666666666,8
Anthony Carter,24-27 Three,Jumper,0.0,0
Anthony Carter,47-94 Backcourt,Jumper,0.0,0
Antonio Daniels,00-02 At Rim,Drive,1.7272727272727273,76
Antonio Daniels,00-02 At Rim,Dunk,1.8,18
Antonio Daniels,00-02 At Rim,Layup,1.0769230769230769,42
Antonio Daniels,00-02 At Rim,Post,0.0,0
Antonio Daniels,00-02 At Rim,invalid,2.0,4
Antonio Daniels,03-08 Near Rim,Drive,1.0,2
Antonio Daniels,03-08 Near Rim,Jumper,0.7636363636363637,42
Antonio Daniels,03-08 Near Rim,Layup,0.0,0
Antonio Daniels,03-08 Near Rim,Post,2.0,8
Antonio Daniels,09-12 Short Range,Jumper,0.9565217391304348,22
Antonio Daniels,09-12 Short Range,Post,0.0,0
Antonio Daniels,13-17 Mid Range,Jumper,0.6923076923076923,36
Antonio Daniels,18-23 Long Jumper,Jumper,0.8695652173913043,60
Antonio Daniels,18-23 Long Jumper,Post,2.0,2
Antonio Daniels,24-27 Three,Jumper,1.0,90
Antonio Daniels,28-34 Deep,Jumper,3.0,3
Antonio Daniels,35-46 Near Half,Jumper,0.0,0
Antonio McDyess,00-02 At Rim,Drive,1.7142857142857142,12
Antonio McDyess,00-02 At Rim,Dunk,1.7777777777777777,16
Antonio McDyess,00-02 At Rim,Layup,1.4285714285714286,70
Antonio McDyess,00-02 At Rim,Reb/Oop,0.5454545454545454,6
Antonio McDyess,03-08 Near Rim,Jumper,0.45454545454545453,10
Antonio McDyess,03-08 Near Rim,Post,2.0,8
Antonio McDyess,09-12 Short Range,Jumper,0.6153846153846154,16
Antonio McDyess,09-12 Short Range,Post,1.0909090909090908,12
Antonio McDyess,13-17 Mid Range,Jumper,0.7567567567567568,56
Antonio McDyess,13-17 Mid Range,Post,0.5,6
Antonio McDyess,18-23 Long Jumper,Jumper,0.9047619047619048,38
Antonio McDyess,18-23 Long Jumper,Post,2.0,2
Baron Davis,00-02 At Rim,Drive,1.671875,214
Baron Davis,00-02 At Rim,Dunk,1.9230769230769231,50
Baron Davis,00-02 At Rim,Layup,0.675,162
Baron Davis,00-02 At Rim,Reb/Oop,1.3333333333333333,8
Baron Davis,00-02 At Rim,invalid,1.6,8
Baron Davis,03-08 Near Rim,Drive,2.0,2
Baron Davis,03-08 Near Rim,Jumper,0.5423728813559322,32
Baron Davis,03-08 Near Rim,Layup,0.0,0
Baron Davis,03-08 Near Rim,Post,0.8,4
Baron Davis,03-08 Near Rim,invalid,2.0,2
Baron Davis,09-12 Short Range,Jumper,0.625,30
Baron Davis,09-12 Short Range,Post,1.5,6
Baron Davis,13-17 Mid Range,Jumper,0.703030303030303,116
Baron Davis,13-17 Mid Range,Post,1.2,6
Baron Davis,18-23 Long Jumper,Jumper,0.7475728155339806,154
Baron Davis,18-23 Long Jumper,Post,0.6666666666666666,2
Baron Davis,24-27 Three,Jumper,0.9570552147239264,468
Baron Davis,28-34 Deep,Jumper,0.0,0
Baron Davis,35-46 Near Half,Jumper,0.0,0
Baron Davis,47-94 Backcourt,Jumper,0.0,0
Ben Wallace,00-02 At Rim,Drive,2.0,50
Ben Wallace,00-02 At Rim,Dunk,1.6122448979591837,158
Ben Wallace,00-02 At Rim,Jumper,2.0,2
Ben Wallace,00-02 At Rim,Layup,0.6916666666666667,166
Ben Wallace,00-02 At Rim,Post,1.0,2
Ben Wallace,00-02 At Rim,Reb/Oop,1.2790697674418605,110
Ben Wallace,00-02 At Rim,invalid,2.0,8
Ben Wallace,03-08 Near Rim,Jumper,0.2222222222222222,14
Ben Wallace,03-08 Near Rim,Layup,0.0,0
Ben Wallace,03-08 Near Rim,Post,0.7058823529411765,24
Ben Wallace,03-08 Near Rim,Reb/Oop,0.0,0
Ben Wallace,03-08 Near Rim,invalid,1.0,2
Ben Wallace,09-12 Short Range,Jumper,0.37037037037037035,20
Ben Wallace,09-12 Short Range,Post,0.6666666666666666,6
Ben Wallace,13-17 Mid Range,Jumper,0.49411764705882355,42
Ben Wallace,13-17 Mid Range,Post,1.0,10
Ben Wallace,18-23 Long Jumper,Jumper,0.5384615384615384,14
Ben Wallace,24-27 Three,Jumper,1.5,3
Ben Wallace,28-34 Deep,Jumper,0.0,0
Ben Wallace,35-46 Near Half,Jumper,0.0,0
Ben Wallace,47-94 Backcourt,Jumper,0.0,0
Bobby Simmons,00-02 At Rim,Drive,1.375,22
Bobby Simmons,00-02 At Rim,Dunk,2.0,12
Bobby Simmons,00-02 At Rim,Layup,0.86,86
Bobby Simmons,00-02 At Rim,Reb/Oop,1.1111111111111112,20
Bobby Simmons,03-08 Near Rim,Jumper,0.42857142857142855,12
Bobby Simmons,03-08 Near Rim,Post,1.0769230769230769,14
Bobby Simmons,03-08 Near Rim,Reb/Oop,0.0,0
Bobby Simmons,09-12 Short Range,Jumper,0.0,0
Bobby Simmons,09-12 Short Range,Post,1.1428571428571428,8
Bobby Simmons,13-17 Mid Range,Jumper,0.5753424657534246,42
Bobby Simmons,13-17 Mid Range,Post,1.0,2
Bobby Simmons,18-23 Long Jumper,Jumper,0.8043478260869565,74
Bobby Simmons,24-27 Three,Jumper,0.5,3
Boris Diaw,00-02 At Rim,Drive,1.25,20
Boris Diaw,00-02 At Rim,Dunk,2.0,36
Boris Diaw,00-02 At Rim,Layup,0.9438202247191011,84
Boris Diaw,00-02 At Rim,Post,0.0,0
Boris Diaw,00-02 At Rim,Reb/Oop,0.8421052631578947,16
Boris Diaw,03-08 Near Rim,Drive,2.0,4
Boris Diaw,03-08 Near Rim,Dunk,0.0,0
Boris Diaw,03-08 Near Rim,Jumper,0.4827586206896552,14
Boris Diaw,03-08 Near Rim,Layup,2.0,2
Boris Diaw,03-08 Near Rim,Post,0.6666666666666666,2
Boris Diaw,09-12 Short Range,Jumper,0.8888888888888888,16
Boris Diaw,09-12 Short Range,Post,1.0,4
Boris Diaw,13-17 Mid Range,Jumper,0.7083333333333334,34
Boris Diaw,13-17 Mid Range,Post,0.0,0
Boris Diaw,18-23 Long Jumper,Jumper,0.8936170212765957,42
Boris Diaw,24-27 Three,Jumper,0.6000000000000001,9
Boris Diaw,47-94 Backcourt,Jumper,0.0,0
Brad Miller,00-02 At Rim,Drive,1.6296296296296295,44
Brad Miller,00-02 At Rim,Dunk,1.9069767441860466,82
Brad Miller,00-02 At Rim,Layup,1.260115606936416,218
Brad Miller,00-02 At Rim,Post,0.0,0
Brad Miller,00-02 At Rim,Reb/Oop,1.1,22
Brad Miller,00-02 At Rim,invalid,1.0,2
Brad Miller,03-08 Near Rim,Drive,0.0,0
Brad Miller,03-08 Near Rim,Jumper,0.5609756097560976,46
Brad Miller,03-08 Near Rim,Layup,0.6666666666666666,2
Brad Miller,03-08 Near Rim,Post,0.7272727272727273,8
Brad Miller,03-08 Near Rim,invalid,2.0,6
Brad Miller,09-12 Short Range,Jumper,0.5116279069767442,22
Brad Miller,09-12 Short Range,Post,2.0,2
Brad Miller,13-17 Mid Range,Jumper,0.9863013698630136,144
Brad Miller,13-17 Mid Range,Post,2.0,2
Brad Miller,18-23 Long Jumper,Jumper,0.9117647058823529,124
Brad Miller,24-27 Three,Jumper,1.064516129032258,33
Brad Miller,35-46 Near Half,Jumper,0.0,0
Brad Miller,47-94 Backcourt,Jumper,0.0,0
Brendan Haywood,00-02 At Rim,Drive,1.6,8
Brendan Haywood,00-02 At Rim,Dunk,1.9375,124
Brendan Haywood,00-02 At Rim,Layup,0.9473684210526315,90
Brendan Haywood,00-02 At Rim,Post,2.0,8
Brendan Haywood,00-02 At Rim,Reb/Oop,1.4285714285714286,20
Brendan Haywood,03-08 Near Rim,Dunk,1.5,6
Brendan Haywood,03-08 Near Rim,Jumper,0.32432432432432434,24
Brendan Haywood,03-08 Near Rim,Layup,1.5,6
Brendan Haywood,03-08 Near Rim,Post,1.3725490196078431,70
Brendan Haywood,09-12 Short Range,Jumper,0.3333333333333333,10
Brendan Haywood,09-12 Short Range,Post,1.1111111111111112,10
Brendan Haywood,13-17 Mid Range,Jumper,0.7272727272727273,24
Brendan Haywood,24-27 Three,Jumper,0.0,0
Brian Cardinal,00-02 At Rim,Drive,1.6666666666666667,40
Brian Cardinal,00-02 At Rim,Dunk,1.6,8
Brian Cardinal,00-02 At Rim,Layup,1.303030303030303,86
Brian Cardinal,00-02 At Rim,Reb/Oop,0.4444444444444444,4
Brian Cardinal,03-08 Near Rim,Jumper,0.5084745762711864,30
Brian Cardinal,03-08 Near Rim,Layup,0.3333333333333333,2
Brian Cardinal,03-08 Near Rim,Post,1.0,10
Brian Cardinal,09-12 Short Range,Jumper,0.5882352941176471,10
Brian Cardinal,13-17 Mid Range,Jumper,0.9863013698630136,72
Brian Cardinal,13-17 Mid Range,Post,1.0,2
Brian Cardinal,18-23 Long Jumper,Jumper,0.912,114
Brian Cardinal,24-27 Three,Jumper,1.4285714285714284,90
Brian Cardinal,28-34 Deep,Jumper,0.0,0
Brian Cardinal,35-46 Near Half,Jumper,0.0,0
Brian Cardinal,47-94 Backcourt,Jumper,0.75,3
Brian Cook,00-02 At Rim,Drive,2.0,6
Brian Cook,00-02 At Rim,Dunk,1.7777777777777777,16
Brian Cook,00-02 At Rim,Layup,0.8571428571428571,12
Brian Cook,00-02 At Rim,Post,2.0,2
Brian Cook,00-02 At Rim,Reb/Oop,1.5,6
Brian Cook,03-08 Near Rim,Jumper,0.3333333333333333,2
Brian Cook,03-08 Near Rim,Post,2.0,4
Brian Cook,09-12 Short Range,Jumper,0.9090909090909091,10
Brian Cook,09-12 Short Range,Post,0.0,0
Brian Cook,13-17 Mid Range,Jumper,0.9387755102040817,46
Brian Cook,13-17 Mid Range,Post,1.0,2
Brian Cook,18-23 Long Jumper,Jumper,0.7647058823529411,26
Brian Cook,18-23 Long Jumper,Post,2.0,2
Brian Cook,24-27 Three,Jumper,0.0,0
Brian Scalabrine,00-02 At Rim,Drive,1.2,12
Brian Scalabrine,00-02 At Rim,Dunk,2.0,12
Brian Scalabrine,00-02 At Rim,Layup,0.875,28
Brian Scalabrine,00-02 At Rim,Reb/Oop,0.2857142857142857,2
Brian Scalabrine,03-08 Near Rim,Jumper,1.0,6
Brian Scalabrine,03-08 Near Rim,Post,0.6666666666666666,6
Brian Scalabrine,03-08 Near Rim,invalid,2.0,2
Brian Scalabrine,09-12 Short Range,Jumper,0.8571428571428571,6
Brian Scalabrine,09-12 Short Range,Post,0.0,0
Brian Scalabrine,13-17 Mid Range,Jumper,0.717948717948718,28
Brian Scalabrine,13-17 Mid Range,Post,2.0,2
Brian Scalabrine,18-23 Long Jumper,Jumper,0.8285714285714286,58
Brian Scalabrine,24-27 Three,Jumper,0.5357142857142857,15
Carlos Arroyo,00-02 At Rim,Drive,1.4285714285714286,110
Carlos Arroyo,00-02 At Rim,Jumper,0.0,0
Carlos Arroyo,00-02 At Rim,Layup,0.7441860465116279,64
Carlos Arroyo,00-02 At Rim,invalid,0.0,0
Carlos Arroyo,03-08 Near Rim,Drive,1.3333333333333333,4
Carlos Arroyo,03-08 Near Rim,Jumper,0.42857142857142855,12
Carlos Arroyo,03-08 Near Rim,Layup,0.5,2
Carlos Arroyo,03-08 Near Rim,Post,2.0,2
Carlos Arroyo,09-12 Short Range,Jumper,0.8085106382978723,38
Carlos Arroyo,13-17 Mid Range,Jumper,0.9027777777777778,130
Carlos Arroyo,13-17 Mid Range,Post,2.0,2
Carlos Arroyo,18-23 Long Jumper,Jumper,0.9110320284697508,256
Carlos Arroyo,24-27 Three,Jumper,1.0,84
Carlos Arroyo,28-34 Deep,Jumper,0.0,0
Carlos Arroyo,35-46 Near Half,Jumper,1.5,3
Carlos Arroyo,47-94 Backcourt,Jumper,0.0,0
Carlos Boozer,00-02 At Rim,Drive,1.6862745098039216,86
Carlos Boozer,00-02 At Rim,Dunk,1.7808219178082192,130
Carlos Boozer,00-02 At Rim,Jumper,2.0,4
Carlos Boozer,00-02 At Rim,Layup,1.2608695652173914,290
Carlos Boozer,00-02 At Rim,Post,1.7777777777777777,16
Carlos Boozer,00-02 At Rim,Reb/Oop,1.0769230769230769,42
Carlos Boozer,00-02 At Rim,invalid,1.0,2
Carlos Boozer,03-08 Near Rim,Drive,0.0,0
Carlos Boozer,03-08 Near Rim,Jumper,0.4533333333333333,34
Carlos Boozer,03-08 Near Rim,Layup,0.8,4
Carlos Boozer,03-08 Near Rim,Post,0.9473684210526315,36
Carlos Boozer,09-12 Short Range,Jumper,0.6857142857142857,48
Carlos Boozer,09-12 Short Range,Post,1.0,22
Carlos Boozer,09-12 Short Range,Reb/Oop,2.0,2
Carlos Boozer,13-17 Mid Range,Jumper,0.8061224489795918,158
Carlos Boozer,13-17 Mid Range,Post,0.782608695652174,18
Carlos Boozer,18-23 Long Jumper,Jumper,0.8421052631578947,48
Carlos Boozer,24-27 Three,Jumper,0.5,3
Carmelo Anthony,00-02 At Rim,Drive,1.1676300578034682,202
Carmelo Anthony,00-02 At Rim,Dunk,1.85,148
Carmelo Anthony,00-02 At Rim,Jumper,0.0,0
Carmelo Anthony,00-02 At Rim,Layup,0.808641975308642,262
Carmelo Anthony,00-02 At Rim,Reb/Oop,1.2602739726027397,92
Carmelo Anthony,00-02 At Rim,invalid,1.0909090909090908,12
Carmelo Anthony,03-08 Near Rim,Drive,1.2,6
Carmelo Anthony,03-08 Near Rim,Jumper,0.36363636363636365,28
Carmelo Anthony,03-08 Near Rim,Layup,1.0,2
Carmelo Anthony,03-08 Near Rim,Post,1.0,4
Carmelo Anthony,03-08 Near Rim,invalid,0.0,0
Carmelo Anthony,09-12 Short Range,Jumper,0.7407407407407407,20
Carmelo Anthony,09-12 Short Range,Post,0.0,0
Carmelo Anthony,13-17 Mid Range,Jumper,0.6779661016949152,120
Carmelo Anthony,13-17 Mid Range,Post,0.6,6
Carmelo Anthony,18-23 Long Jumper,Jumper,0.7043189368770764,212
Carmelo Anthony,18-23 Long Jumper,Post,0.6666666666666666,2
Carmelo Anthony,24-27 Three,Jumper,1.0702702702702704,198
Carmelo Anthony,28-34 Deep,Jumper,0.0,0
Carmelo Anthony,35-46 Near Half,Jumper,0.0,0
Caron Butler,00-02 At Rim,Drive,0.9302325581395349,40
Caron Butler,00-02 At Rim,Dunk,1.9,38
Caron Butler,00-02 At Rim,Layup,0.916030534351145,120
Caron Butler,00-02 At Rim,Reb/Oop,0.9090909090909091,10
Caron Butler,00-02 At Rim,invalid,2.0,2
Caron Butler,03-08 Near Rim,Jumper,0.5769230769230769,30
Caron Butler,03-08 Near Rim,Layup,2.0,4
Caron Butler,03-08 Near Rim,Post,1.0,4
Caron Butler,09-12 Short Range,Jumper,0.46153846153846156,12
Caron Butler,09-12 Short Range,Post,0.5,2
Caron Butler,13-17 Mid Range,Jumper,0.6041666666666666,58
Caron Butler,13-17 Mid Range,Post,0.6666666666666666,2
Caron Butler,18-23 Long Jumper,Jumper,0.71,142
Caron Butler,24-27 Three,Jumper,0.96,24
Caron Butler,28-34 Deep,Jumper,0.0,0
Caron Butler,35-46 Near Half,Jumper,0.0,0
Caron Butler,47-94 Backcourt,Jumper,0.0,0
Chauncey Billups,00-02 At Rim,Drive,1.8356164383561644,134
Chauncey Billups,00-02 At Rim,Dunk,1.0,2
Chauncey Billups,00-02 At Rim,Jumper,2.0,2
Chauncey Billups,00-02 At Rim,Layup,0.5454545454545454,90
Chauncey Billups,00-02 At Rim,Reb/Oop,1.3333333333333333,4
Chauncey Billups,03-08 Near Rim,Jumper,0.42105263157894735,16
Chauncey Billups,03-08 Near Rim,Layup,0.0,0
Chauncey Billups,09-12 Short Range,Jumper,0.7,42
Chauncey Billups,09-12 Short Range,Post,1.0,2
Chauncey Billups,13-17 Mid Range,Jumper,0.7037037037037037,114
Chauncey Billups,13-17 Mid Range,Post,1.6,8
Chauncey Billups,18-23 Long Jumper,Jumper,0.7692307692307693,150
Chauncey Billups,18-23 Long Jumper,Post,1.0,2
Chauncey Billups,24-27 Three,Jumper,1.1371841155234657,315
Chauncey Billups,28-34 Deep,Jumper,1.3333333333333333,12
Chauncey Billups,35-46 Near Half,Jumper,0.0,0
Chris Andersen,00-02 At Rim,Drive,1.25,10
Chris Andersen,00-02 At Rim,Dunk,1.6875,54
Chris Andersen,00-02 At Rim,Layup,0.45454545454545453,20
Chris Andersen,00-02 At Rim,Post,2.0,2
Chris Andersen,00-02 At Rim,Reb/Oop,1.2571428571428571,44
Chris Andersen,00-02 At Rim,invalid,0.6666666666666666,2
Chris Andersen,03-08 Near Rim,Jumper,0.4444444444444444,4
Chris Andersen,09-12 Short Range,Jumper,0.0,0
Chris Andersen,09-12 Short Range,Post,0.0,0
Chris Andersen,13-17 Mid Range,Jumper,0.8648648648648649,32
Chris Andersen,13-17 Mid Range,Post,0.0,0
Chris Andersen,18-23 Long Jumper,Jumper,0.4166666666666667,10
Chris Andersen,24-27 Three,Dunk,3.0,3
Chris Andersen,35-46 Near Half,Jumper,0.0,0
Chris Bosh,00-02 At Rim,Drive,1.135135135135135,42
Chris Bosh,00-02 At Rim,Dunk,1.7391304347826086,120
Chris Bosh,00-02 At Rim,Jumper,2.0,2
Chris Bosh,00-02 At Rim,Layup,0.8148148148148148,88
Chris Bosh,00-02 At Rim,Reb/Oop,1.5555555555555556,42
Chris Bosh,00-02 At Rim,invalid,1.7142857142857142,12
Chris Bosh,03-08 Near Rim,Jumper,0.6571428571428571,46
Chris Bosh,03-08 Near Rim,Post,1.0588235294117647,18
Chris Bosh,03-08 Near Rim,invalid,2.0,2
Chris Bosh,09-12 Short Range,Jumper,0.7941176470588235,54
Chris Bosh,09-12 Short Range,Post,0.8,20
Chris Bosh,13-17 Mid Range,Jumper,0.7282051282051282,142
Chris Bosh,13-17 Mid Range,Post,0.8571428571428571,6
Chris Bosh,18-23 Long Jumper,Jumper,0.7647058823529411,52
Chris Bosh,18-23 Long Jumper,Post,2.0,2
Chris Bosh,24-27 Three,Jumper,1.125,9
Chris Bosh,28-34 Deep,Jumper,0.0,0
Chris Kaman,00-02 At Rim,Drive,1.3548387096774193,42
Chris Kaman,00-02 At Rim,Dunk,1.85,74
Chris Kaman,00-02 At Rim,Layup,0.7906976744186046,102
Chris Kaman,00-02 At Rim,Post,1.4285714285714286,10
Chris Kaman,00-02 At Rim,Reb/Oop,0.9473684210526315,18
Chris Kaman,03-08 Near Rim,Drive,2.0,2
Chris Kaman,03-08 Near Rim,Jumper,0.4827586206896552,28
Chris Kaman,03-08 Near Rim,Layup,0.0,0
Chris Kaman,03-08 Near Rim,Post,1.2727272727272727,70
Chris Kaman,09-12 Short Range,Jumper,0.35714285714285715,10
Chris Kaman,09-12 Short Range,Post,1.4285714285714286,20
Chris Kaman,13-17 Mid Range,Jumper,0.4782608695652174,22
Chris Kaman,18-23 Long Jumper,Jumper,0.0,0
Chris Kaman,18-23 Long Jumper,Post,2.0,2
Chris Kaman,24-27 Three,Jumper,0.0,0
Chris Kaman,47-94 Backcourt,Jumper,0.0,0
Chris Wilcox,00-02 At Rim,Drive,1.894736842105263,36
Chris Wilcox,00-02 At Rim,Dunk,1.8431372549019607,94
Chris Wilcox,00-02 At Rim,Jumper,2.0,2
Chris Wilcox,00-02 At Rim,Layup,0.9391304347826087,108
Chris Wilcox,00-02 At Rim,Post,1.5,6
Chris Wilcox,00-02 At Rim,Reb/Oop,1.391304347826087,64
Chris Wilcox,00-02 At Rim,invalid,2.0,2
Chris Wilcox,03-08 Near Rim,Jumper,0.5625,36
Chris Wilcox,03-08 Near Rim,Layup,0.0,0
Chris Wilcox,03-08 Near Rim,Post,1.2083333333333333,58
Chris Wilcox,09-12 Short Range,Jumper,0.45161290322580644,14
Chris Wilcox,09-12 Short Range,Post,0.8235294117647058,14
Chris Wilcox,13-17 Mid Range,Jumper,0.5833333333333334,14
Chris Wilcox,13-17 Mid Range,Post,0.6666666666666666,4
Chris Wilcox,18-23 Long Jumper,Jumper,0.2857142857142857,2
Chris Wilcox,35-46 Near Half,Jumper,0.0,0
Corey Maggette,00-02 At Rim,Drive,1.878787878787879,248
Corey Maggette,00-02 At Rim,Dunk,1.7777777777777777,64
Corey Maggette,00-02 At Rim,Layup,0.7514450867052023,130
Corey Maggette,00-02 At Rim,Reb/Oop,1.5555555555555556,28
Corey Maggette,03-08 Near Rim,Drive,1.5,6
Corey Maggette,03-08 Near Rim,Jumper,0.4827586206896552,28
Corey Maggette,03-08 Near Rim,Layup,0.0,0
Corey Maggette,03-08 Near Rim,Post,1.0,4
Corey Maggette,03-08 Near Rim,Reb/Oop,2.0,2
Corey Maggette,09-12 Short Range,Jumper,0.625,20
Corey Maggette,13-17 Mid Range,Jumper,0.6213592233009708,64
Corey Maggette,13-17 Mid Range,Post,1.6666666666666667,10
Corey Maggette,18-23 Long Jumper,Jumper,0.7155172413793104,166
Corey Maggette,18-23 Long Jumper,Post,2.0,2
Corey Maggette,24-27 Three,Jumper,0.9611650485436893,198
Corey Maggette,28-34 Deep,Jumper,1.5,3
Corey Maggette,35-46 Near Half,Jumper,0.0,0
Corey Maggette,47-94 Backcourt,Jumper,0.0,0
Dahntay Jones,00-02 At Rim,Drive,0.0,0
Dahntay Jones,00-02 At Rim,Dunk,2.0,6
Dahntay Jones,00-02 At Rim,Layup,1.25,10
Dahntay Jones,00-02 At Rim,Reb/Oop,1.0,2
Dahntay Jones,03-08 Near Rim,Jumper,0.8571428571428571,6
Dahntay Jones,09-12 Short Range,Jumper,0.0,0
