playername,ShotRange,ShotClass,PPS,Points
Alonzo Mourning,00-02 At Rim,Layup,1.183673469387755,174
Alonzo Mourning,00-02 At Rim,Post,1.5555555555555556,14
Alonzo Mourning,00-02 At Rim,Reb/Oop,0.8461538461538461,22
Alonzo Mourning,03-08 Near Rim,Jumper,0.36065573770491804,22
Alonzo Mourning,03-08 Near Rim,Post,1.1074380165289257,134
Alonzo Mourning,09-12 Short Range,Jumper,0.7341772151898734,58
Alonzo Mourning,09-12 Short Range,Post,1.3333333333333333,8
Alonzo Mourning,13-17 Mid Range,Jumper,0.74,74
Alonzo Mourning,18-23 Long Jumper,Jumper,0.4444444444444444,12
Alton Lister,00-02 At Rim,Layup,0.0,0
Alton Lister,00-02 At Rim,Reb/Oop,2.0,2
Alton Lister,03-08 Near Rim,Jumper,0.0,0
Alton Lister,03-08 Near Rim,Post,0.0,0
Alton Lister,09-12 Short Range,Jumper,0.0,0
Alton Lister,13-17 Mid Range,Jumper,0.0,0
Alton Lister,18-23 Long Jumper,Jumper,2.0,4
Alvin Williams,00-02 At Rim,Drive,1.25,50
Alvin Williams,00-02 At Rim,Dunk,2.0,4
Alvin Williams,00-02 At Rim,Layup,1.135135135135135,42
Alvin Williams,00-02 At Rim,Reb/Oop,2.0,2
Alvin Williams,03-08 Near Rim,Jumper,0.6451612903225806,20
Alvin Williams,03-08 Near Rim,Layup,2.0,2
Alvin Williams,09-12 Short Range,Jumper,0.8421052631578947,16
Alvin Williams,13-17 Mid Range,Jumper,0.5925925925925926,32
Alvin Williams,18-23 Long Jumper,Jumper,0.8717948717948718,68
Alvin Williams,24-27 Three,Jumper,1.125,18
Alvin Williams,35-46 Near Half,Jumper,1.0,3
Andrew DeClercq,00-02 At Rim,Drive,1.5,18
Andrew DeClercq,00-02 At Rim,Dunk,1.9130434782608696,44
Andrew DeClercq,00-02 At Rim,Jumper,2.0,2
Andrew DeClercq,00-02 At Rim,Layup,0.9662921348314607,172
Andrew DeClercq,00-02 At Rim,Post,1.2,6
Andrew DeClercq,00-02 At Rim,Reb/Oop,1.2307692307692308,32
Andrew DeClercq,03-08 Near Rim,Jumper,0.717948717948718,28
Andrew DeClercq,03-08 Near Rim,Layup,0.6666666666666666,6
Andrew DeClercq,03-08 Near Rim,Post,0.8695652173913043,20
Andrew DeClercq,09-12 Short Range,Jumper,0.6153846153846154,8
Andrew DeClercq,09-12 Short Range,Post,0.0,0
Andrew DeClercq,13-17 Mid Range,Jumper,0.0,0
Andrew DeClercq,18-23 Long Jumper,Jumper,1.0,2
Andrew DeClercq,24-27 Three,Jumper,0.0,0
Andrew Lang,00-02 At Rim,Drive,0.0,0
Andrew Lang,00-02 At Rim,Dunk,1.6666666666666667,20
Andrew Lang,00-02 At Rim,Jumper,0.0,0
Andrew Lang,00-02 At Rim,Layup,1.0,22
Andrew Lang,00-02 At Rim,Post,1.0,4
Andrew Lang,00-02 At Rim,Reb/Oop,0.8333333333333334,10
Andrew Lang,03-08 Near Rim,Drive,2.0,2
Andrew Lang,03-08 Near Rim,Jumper,0.3076923076923077,4
Andrew Lang,03-08 Near Rim,Post,0.7272727272727273,24
Andrew Lang,09-12 Short Range,Jumper,0.7777777777777778,14
Andrew Lang,09-12 Short Range,Post,0.4,2
Andrew Lang,13-17 Mid Range,Jumper,0.3333333333333333,6
Andrew Lang,18-23 Long Jumper,Jumper,0.0,0
Andrew Lang,24-27 Three,Jumper,0.0,0
Anthony Bowie,00-02 At Rim,Drive,2.0,4
Anthony Bowie,00-02 At Rim,Jumper,2.0,2
Anthony Bowie,00-02 At Rim,Layup,1.6,16
Anthony Bowie,00-02 At Rim,invalid,0.0,0
Anthony Bowie,03-08 Near Rim,Jumper,1.3333333333333333,4
Anthony Bowie,03-08 Near Rim,Post,2.0,2
Anthony Bowie,09-12 Short Range,Jumper,1.0,4
Anthony Bowie,13-17 Mid Range,Jumper,0.9,18
Anthony Bowie,18-23 Long Jumper,Jumper,0.75,12
Anthony Bowie,24-27 Three,Jumper,1.5,3
Anthony Goldwire,00-02 At Rim,Drive,1.1688311688311688,90
Anthony Goldwire,00-02 At Rim,Jumper,0.0,0
Anthony Goldwire,00-02 At Rim,Layup,1.0952380952380953,92
Anthony Goldwire,00-02 At Rim,Reb/Oop,0.0,0
Anthony Goldwire,03-08 Near Rim,Jumper,0.47058823529411764,8
Anthony Goldwire,09-12 Short Range,Jumper,0.09523809523809523,2
Anthony Goldwire,09-12 Short Range,Layup,0.0,0
Anthony Goldwire,13-17 Mid Range,Jumper,0.8148148148148148,88
Anthony Goldwire,18-23 Long Jumper,Jumper,0.8770053475935828,164
Anthony Goldwire,24-27 Three,Jumper,1.088709677419355,135
Anthony Goldwire,28-34 Deep,Jumper,1.2000000000000002,6
Anthony Goldwire,35-46 Near Half,Jumper,0.0,0
Anthony Goldwire,47-94 Backcourt,Jumper,0.0,0
Anthony Johnson,00-02 At Rim,Drive,1.1538461538461537,60
Anthony Johnson,00-02 At Rim,Dunk,1.8333333333333333,22
Anthony Johnson,00-02 At Rim,Jumper,0.0,0
Anthony Johnson,00-02 At Rim,Layup,1.0303030303030303,68
Anthony Johnson,00-02 At Rim,Reb/Oop,0.0,0
Anthony Johnson,03-08 Near Rim,Drive,0.5,2
Anthony Johnson,03-08 Near Rim,Jumper,0.759493670886076,60
Anthony Johnson,03-08 Near Rim,Layup,2.0,2
Anthony Johnson,03-08 Near Rim,Post,1.3333333333333333,4
Anthony Johnson,09-12 Short Range,Jumper,0.45714285714285713,32
Anthony Johnson,13-17 Mid Range,Jumper,0.6451612903225806,60
Anthony Johnson,18-23 Long Jumper,Jumper,0.6440677966101694,76
Anthony Johnson,24-27 Three,Jumper,0.9611650485436893,99
Anthony Johnson,28-34 Deep,Jumper,0.0,0
Anthony Mason,00-02 At Rim,Drive,1.7575757575757576,116
Anthony Mason,00-02 At Rim,Dunk,1.92,48
Anthony Mason,00-02 At Rim,Jumper,1.0,4
Anthony Mason,00-02 At Rim,Layup,1.099630996309963,298
Anthony Mason,00-02 At Rim,Post,0.0,0
Anthony Mason,00-02 At Rim,Reb/Oop,1.0,18
Anthony Mason,03-08 Near Rim,Drive,1.0,2
Anthony Mason,03-08 Near Rim,Jumper,0.7236842105263158,110
Anthony Mason,03-08 Near Rim,Layup,0.5,2
Anthony Mason,03-08 Near Rim,Post,1.0666666666666667,16
Anthony Mason,09-12 Short Range,Jumper,0.66,66
Anthony Mason,09-12 Short Range,Layup,1.0,2
Anthony Mason,09-12 Short Range,Post,0.0,0
Anthony Mason,13-17 Mid Range,Jumper,0.989247311827957,92
Anthony Mason,18-23 Long Jumper,Jumper,0.5,4
Anthony Mason,24-27 Three,Jumper,0.0,0
Anthony Mason,47-94 Backcourt,Jumper,0.0,0
Anthony Miller,00-02 At Rim,Drive,2.0,4
Anthony Miller,00-02 At Rim,Dunk,2.0,14
Anthony Miller,00-02 At Rim,Layup,0.9629629629629629,26
Anthony Miller,00-02 At Rim,Reb/Oop,1.1428571428571428,8
Anthony Miller,03-08 Near Rim,Jumper,0.6666666666666666,4
Anthony Miller,03-08 Near Rim,Post,0.0,0
Anthony Miller,13-17 Mid Range,Jumper,1.0,2
Anthony Parker,00-02 At Rim,Drive,1.6,8
Anthony Parker,00-02 At Rim,Dunk,2.0,4
Anthony Parker,00-02 At Rim,Jumper,0.0,0
Anthony Parker,00-02 At Rim,Layup,0.6666666666666666,2
Anthony Parker,00-02 At Rim,Reb/Oop,0.0,0
Anthony Parker,03-08 Near Rim,Jumper,0.0,0
Anthony Parker,03-08 Near Rim,Layup,0.0,0
Anthony Parker,09-12 Short Range,Jumper,1.0,2
Anthony Parker,13-17 Mid Range,Jumper,0.6666666666666666,8
Anthony Parker,18-23 Long Jumper,Jumper,1.0,12
Anthony Parker,24-27 Three,Jumper,0.8999999999999999,18
Anthony Parker,28-34 Deep,Jumper,0.0,0
Anthony Parker,35-46 Near Half,Jumper,1.5,3
Anthony Peeler,00-02 At Rim,Drive,1.4285714285714286,30
Anthony Peeler,00-02 At Rim,Dunk,1.8181818181818181,20
Anthony Peeler,00-02 At Rim,Jumper,0.0,0
Anthony Peeler,00-02 At Rim,Layup,1.0,28
Anthony Peeler,00-02 At Rim,Reb/Oop,1.5,6
Anthony Peeler,03-08 Near Rim,Drive,2.0,8
Anthony Peeler,03-08 Near Rim,Jumper,0.41379310344827586,12
Anthony Peeler,03-08 Near Rim,Layup,1.0,2
Anthony Peeler,03-08 Near Rim,Post,1.0,2
Anthony Peeler,09-12 Short Range,Jumper,0.7567567567567568,28
Anthony Peeler,13-17 Mid Range,Jumper,0.891566265060241,74
Anthony Peeler,13-17 Mid Range,Reb/Oop,0.0,0
Anthony Peeler,18-23 Long Jumper,Jumper,0.9158878504672897,98
Anthony Peeler,24-27 Three,Jumper,1.2000000000000002,108
Antoine Carr,00-02 At Rim,Drive,2.0,10
Antoine Carr,00-02 At Rim,Dunk,1.9,38
Antoine Carr,00-02 At Rim,Layup,1.1063829787234043,52
Antoine Carr,00-02 At Rim,Post,0.6666666666666666,4
Antoine Carr,00-02 At Rim,Reb/Oop,0.8,8
Antoine Carr,03-08 Near Rim,Jumper,0.41379310344827586,12
Antoine Carr,03-08 Near Rim,Post,1.0,24
Antoine Carr,09-12 Short Range,Jumper,0.5806451612903226,18
Antoine Carr,09-12 Short Range,Post,0.0,0
Antoine Carr,13-17 Mid Range,Jumper,0.7676767676767676,76
Antoine Carr,18-23 Long Jumper,Jumper,1.1320754716981132,60
Antoine Walker,00-02 At Rim,Drive,1.6862745098039216,172
Antoine Walker,00-02 At Rim,Dunk,1.8867924528301887,100
Antoine Walker,00-02 At Rim,Jumper,0.6666666666666666,2
Antoine Walker,00-02 At Rim,Layup,0.9473684210526315,414
Antoine Walker,00-02 At Rim,Post,1.0,6
Antoine Walker,00-02 At Rim,Reb/Oop,1.3157894736842106,50
Antoine Walker,03-08 Near Rim,Drive,2.0,26
Antoine Walker,03-08 Near Rim,Jumper,0.5476923076923077,178
Antoine Walker,03-08 Near Rim,Layup,0.9411764705882353,16
Antoine Walker,03-08 Near Rim,Post,1.2857142857142858,54
Antoine Walker,09-12 Short Range,Jumper,0.6902654867256637,78
Antoine Walker,09-12 Short Range,Post,1.0,6
Antoine Walker,13-17 Mid Range,Jumper,0.5641025641025641,88
Antoine Walker,18-23 Long Jumper,Jumper,0.7401574803149606,94
Antoine Walker,24-27 Three,Jumper,0.9080459770114943,237
Antoine Walker,28-34 Deep,Jumper,0.6000000000000001,3
Antoine Walker,35-46 Near Half,Jumper,0.0,0
Antonio Daniels,00-02 At Rim,Drive,1.2058823529411764,82
Antonio Daniels,00-02 At Rim,Dunk,2.0,10
Antonio Daniels,00-02 At Rim,Jumper,0.0,0
Antonio Daniels,00-02 At Rim,Layup,0.9310344827586207,54
Antonio Daniels,00-02 At Rim,Reb/Oop,0.0,0
Antonio Daniels,03-08 Near Rim,Drive,1.0,8
Antonio Daniels,03-08 Near Rim,Jumper,0.7076923076923077,46
Antonio Daniels,03-08 Near Rim,Layup,1.5,6
Antonio Daniels,03-08 Near Rim,Post,2.0,4
Antonio Daniels,09-12 Short Range,Jumper,1.0508474576271187,62
Antonio Daniels,09-12 Short Range,Layup,2.0,2
Antonio Daniels,13-17 Mid Range,Jumper,0.7575757575757576,100
Antonio Daniels,18-23 Long Jumper,Jumper,0.6595744680851063,62
Antonio Daniels,24-27 Three,Jumper,0.7692307692307692,30
Antonio Daniels,28-34 Deep,Jumper,0.0,0
Antonio Daniels,35-46 Near Half,Jumper,0.0,0
Antonio Daniels,47-94 Backcourt,Jumper,0.0,0
Antonio Davis,00-02 At Rim,Drive,1.5555555555555556,14
Antonio Davis,00-02 At Rim,Dunk,1.8666666666666667,140
Antonio Davis,00-02 At Rim,Jumper,0.6666666666666666,2
Antonio Davis,00-02 At Rim,Layup,0.9770992366412213,128
Antonio Davis,00-02 At Rim,Post,2.0,2
Antonio Davis,00-02 At Rim,Reb/Oop,1.2105263157894737,46
Antonio Davis,03-08 Near Rim,Drive,2.0,2
Antonio Davis,03-08 Near Rim,Jumper,0.3595505617977528,32
Antonio Davis,03-08 Near Rim,Layup,0.6,6
Antonio Davis,03-08 Near Rim,Post,1.2941176470588236,22
Antonio Davis,09-12 Short Range,Jumper,0.5454545454545454,24
Antonio Davis,13-17 Mid Range,Jumper,0.7901234567901234,64
Antonio Davis,18-23 Long Jumper,Jumper,1.0,26
Antonio Davis,24-27 Three,Jumper,0.0,0
Antonio Davis,28-34 Deep,Jumper,0.0,0
Antonio McDyess,00-02 At Rim,Drive,1.393939393939394,46
Antonio McDyess,00-02 At Rim,Dunk,1.812206572769953,386
Antonio McDyess,00-02 At Rim,Layup,1.0787878787878789,178
Antonio McDyess,00-02 At Rim,Reb/Oop,0.30303030303030304,10
Antonio McDyess,03-08 Near Rim,Dunk,0.0,0
Antonio McDyess,03-08 Near Rim,Jumper,0.6138613861386139,62
Antonio McDyess,03-08 Near Rim,Layup,1.5,6
Antonio McDyess,03-08 Near Rim,Post,1.0,4
Antonio McDyess,09-12 Short Range,Jumper,0.7967479674796748,98
Antonio McDyess,09-12 Short Range,Post,2.0,2
Antonio McDyess,13-17 Mid Range,Dunk,2.0,2
Antonio McDyess,13-17 Mid Range,Jumper,0.8512820512820513,166
Antonio McDyess,18-23 Long Jumper,Jumper,0.6666666666666666,34
Antonio McDyess,28-34 Deep,Jumper,0.0,0
Antonio McDyess,47-94 Backcourt,Jumper,0.0,0
Armen Gilliam,00-02 At Rim,Drive,1.75,28
Armen Gilliam,00-02 At Rim,Dunk,2.0,44
Armen Gilliam,00-02 At Rim,Jumper,0.0,0
Armen Gilliam,00-02 At Rim,Layup,1.2231404958677685,148
Armen Gilliam,00-02 At Rim,Post,0.36363636363636365,4
Armen Gilliam,00-02 At Rim,Reb/Oop,1.4285714285714286,20
Armen Gilliam,03-08 Near Rim,Jumper,0.5316455696202531,42
Armen Gilliam,03-08 Near Rim,Layup,1.0,2
Armen Gilliam,03-08 Near Rim,Post,1.1046511627906976,190
Armen Gilliam,09-12 Short Range,Drive,0.0,0
Armen Gilliam,09-12 Short Range,Jumper,0.7733333333333333,58
Armen Gilliam,09-12 Short Range,Post,0.7058823529411765,12
Armen Gilliam,13-17 Mid Range,Jumper,0.7518796992481203,100
Armen Gilliam,18-23 Long Jumper,Jumper,0.75,6
Armen Gilliam,24-27 Three,Jumper,0.0,0
Armen Gilliam,35-46 Near Half,Jumper,0.0,0
Arvydas Sabonis,00-02 At Rim,Drive,1.441860465116279,62
Arvydas Sabonis,00-02 At Rim,Dunk,2.0,58
Arvydas Sabonis,00-02 At Rim,Jumper,1.3333333333333333,4
Arvydas Sabonis,00-02 At Rim,Layup,1.2016806722689075,286
Arvydas Sabonis,00-02 At Rim,Post,1.8,18
Arvydas Sabonis,00-02 At Rim,Reb/Oop,1.0,24
Arvydas Sabonis,03-08 Near Rim,Drive,1.0,2
Arvydas Sabonis,03-08 Near Rim,Dunk,0.0,0
Arvydas Sabonis,03-08 Near Rim,Jumper,0.4931506849315068,36
Arvydas Sabonis,03-08 Near Rim,Layup,1.0,2
Arvydas Sabonis,03-08 Near Rim,Post,1.04093567251462,178
Arvydas Sabonis,09-12 Short Range,Jumper,0.2222222222222222,4
Arvydas Sabonis,09-12 Short Range,Post,0.8125,26
Arvydas Sabonis,13-17 Mid Range,Jumper,0.8461538461538461,22
Arvydas Sabonis,13-17 Mid Range,Post,0.3333333333333333,2
Arvydas Sabonis,18-23 Long Jumper,Jumper,0.8148148148148148,44
Arvydas Sabonis,24-27 Three,Jumper,0.7173913043478262,66
Arvydas Sabonis,24-27 Three,Reb/Oop,3.0,3
Avery Johnson,00-02 At Rim,Drive,1.503875968992248,194
Avery Johnson,00-02 At Rim,Jumper,1.0,2
Avery Johnson,00-02 At Rim,Layup,0.9894736842105263,188
Avery Johnson,00-02 At Rim,Post,1.0,2
Avery Johnson,03-08 Near Rim,Drive,1.2,6
Avery Johnson,03-08 Near Rim,Jumper,0.5925925925925926,48
Avery Johnson,03-08 Near Rim,Layup,1.2,12
Avery Johnson,03-08 Near Rim,Post,1.1764705882352942,20
Avery Johnson,09-12 Short Range,Jumper,0.8181818181818182,18
Avery Johnson,09-12 Short Range,Post,0.0,0
Avery Johnson,13-17 Mid Range,Jumper,0.7079646017699115,80
Avery Johnson,18-23 Long Jumper,Jumper,0.8095238095238095,68
Avery Johnson,24-27 Three,Jumper,0.6000000000000001,6
Avery Johnson,35-46 Near Half,Jumper,0.0,0
Avery Johnson,47-94 Backcourt,Jumper,0.0,0
B.J. Armstrong,00-02 At Rim,Drive,1.7777777777777777,16
B.J. Armstrong,00-02 At Rim,Layup,1.4166666666666667,34
B.J. Armstrong,00-02 At Rim,Reb/Oop,0.0,0
B.J. Armstrong,03-08 Near Rim,Jumper,0.9230769230769231,24
B.J. Armstrong,09-12 Short Range,Jumper,0.6666666666666666,10
B.J. Armstrong,13-17 Mid Range,Jumper,0.9818181818181818,54
B.J. Armstrong,18-23 Long Jumper,Jumper,1.0,54
B.J. Armstrong,24-27 Three,Jumper,0.9310344827586208,27
Ben Wallace,00-02 At Rim,Drive,1.7777777777777777,16
Ben Wallace,00-02 At Rim,Dunk,1.8636363636363635,82
Ben Wallace,00-02 At Rim,Layup,0.7733333333333333,58
Ben Wallace,00-02 At Rim,Reb/Oop,0.9090909090909091,10
Ben Wallace,03-08 Near Rim,Jumper,0.0,0
Ben Wallace,03-08 Near Rim,Layup,0.6666666666666666,2
Ben Wallace,03-08 Near Rim,Post,1.0,2
Ben Wallace,09-12 Short Range,Jumper,0.0,0
Ben Wallace,13-17 Mid Range,Jumper,0.0,0
Benoit Benjamin,00-02 At Rim,Dunk,2.0,4
Benoit Benjamin,00-02 At Rim,Jumper,1.0,2
Benoit Benjamin,00-02 At Rim,Layup,1.2857142857142858,18
Benoit Benjamin,00-02 At Rim,Reb/Oop,0.0,0
Benoit Benjamin,03-08 Near Rim,Jumper,0.75,6
Benoit Benjamin,03-08 Near Rim,Post,1.3333333333333333,4
Benoit Benjamin,09-12 Short Range,Jumper,0.8,4
Benoit Benjamin,09-12 Short Range,Post,2.0,2
Benoit Benjamin,13-17 Mid Range,Jumper,0.6666666666666666,2
Benoit Benjamin,13-17 Mid Range,Post,0.0,0
Benoit Benjamin,18-23 Long Jumper,Jumper,2.0,2
Bill Curley,00-02 At Rim,Layup,1.0,4
Bill Curley,00-02 At Rim,Reb/Oop,0.0,0
Bill Curley,03-08 Near Rim,Jumper,0.6666666666666666,4
Bill Curley,03-08 Near Rim,Post,2.0,4
Bill Curley,09-12 Short Range,Jumper,0.6666666666666666,4
Bill Curley,09-12 Short Range,Post,2.0,2
Bill Curley,13-17 Mid Range,Jumper,0.8888888888888888,8
Bill Curley,18-23 Long Jumper,Jumper,2.0,6
Bill Curley,24-27 Three,Jumper,0.0,0
Bill Wennington,00-02 At Rim,Drive,2.0,2
Bill Wennington,00-02 At Rim,Dunk,2.0,10
Bill Wennington,00-02 At Rim,Layup,1.0,18
Bill Wennington,00-02 At Rim,Reb/Oop,1.0,6
Bill Wennington,03-08 Near Rim,Jumper,0.5333333333333333,8
Bill Wennington,03-08 Near Rim,Post,0.0,0
Bill Wennington,09-12 Short Range,Jumper,0.6,12
Bill Wennington,09-12 Short Range,Post,2.0,2
Bill Wennington,13-17 Mid Range,Jumper,0.9285714285714286,78
Bill Wennington,18-23 Long Jumper,Jumper,0.6666666666666666,14
Billy Owens,00-02 At Rim,Drive,1.2857142857142858,54
Billy Owens,00-02 At Rim,Dunk,1.5714285714285714,22
Billy Owens,00-02 At Rim,Jumper,1.0,6
Billy Owens,00-02 At Rim,Layup,1.2899408284023668,218
Billy Owens,00-02 At Rim,Post,2.0,2
Billy Owens,00-02 At Rim,Reb/Oop,0.8666666666666667,26
Billy Owens,03-08 Near Rim,Drive,0.0,0
Billy Owens,03-08 Near Rim,Jumper,0.6990291262135923,72
Billy Owens,03-08 Near Rim,Layup,1.5,6
Billy Owens,03-08 Near Rim,Post,1.1794871794871795,46
Billy Owens,03-08 Near Rim,Reb/Oop,0.0,0
Billy Owens,09-12 Short Range,Jumper,0.5945945945945946,22
Billy Owens,09-12 Short Range,Post,0.0,0
Billy Owens,13-17 Mid Range,Jumper,0.5813953488372093,50
Billy Owens,18-23 Long Jumper,Jumper,0.821917808219178,120
Billy Owens,24-27 Three,Jumper,1.0666666666666667,48
Billy Owens,35-46 Near Half,Jumper,0.0,0
Billy Owens,47-94 Backcourt,Jumper,0.0,0
Bison Dele,00-02 At Rim,Drive,1.5555555555555556,42
