playername,ShotRange,ShotClass,PPS,Points
Alvin Williams,28-34 Deep,Jumper,0.0,0
Alvin Williams,35-46 Near Half,Jumper,0.0,0
Alvin Williams,47-94 Backcourt,Jumper,0.0,0
Andre Miller,00-02 At Rim,Drive,1.6415094339622642,174
Andre Miller,00-02 At Rim,Dunk,1.3333333333333333,4
Andre Miller,00-02 At Rim,Jumper,0.4,2
Andre Miller,00-02 At Rim,Layup,1.034013605442177,152
Andre Miller,00-02 At Rim,Reb/Oop,0.0,0
Andre Miller,00-02 At Rim,invalid,0.0,0
Andre Miller,03-08 Near Rim,Drive,1.0,4
Andre Miller,03-08 Near Rim,Jumper,0.65,104
Andre Miller,03-08 Near Rim,Layup,0.25,2
Andre Miller,03-08 Near Rim,Post,1.0,6
Andre Miller,03-08 Near Rim,Reb/Oop,0.0,0
Andre Miller,09-12 Short Range,Jumper,0.9217391304347826,106
Andre Miller,09-12 Short Range,Post,0.0,0
Andre Miller,13-17 Mid Range,Jumper,0.88,242
Andre Miller,13-17 Mid Range,Post,2.0,2
Andre Miller,18-23 Long Jumper,Jumper,0.6981132075471698,74
Andre Miller,24-27 Three,Jumper,1.2857142857142856,45
Andre Miller,28-34 Deep,Jumper,0.0,0
Andre Miller,35-46 Near Half,Jumper,0.0,0
Andre Miller,47-94 Backcourt,Jumper,0.25,3
Andrew DeClercq,00-02 At Rim,Drive,0.8571428571428571,6
Andrew DeClercq,00-02 At Rim,Dunk,1.7777777777777777,32
Andrew DeClercq,00-02 At Rim,Jumper,2.0,2
Andrew DeClercq,00-02 At Rim,Layup,1.164835164835165,106
Andrew DeClercq,00-02 At Rim,Post,2.0,6
Andrew DeClercq,00-02 At Rim,Reb/Oop,1.1764705882352942,20
Andrew DeClercq,00-02 At Rim,invalid,1.0,2
Andrew DeClercq,03-08 Near Rim,Jumper,0.7777777777777778,14
Andrew DeClercq,03-08 Near Rim,Post,0.6666666666666666,6
Andrew DeClercq,09-12 Short Range,Jumper,0.4,2
Andrew DeClercq,13-17 Mid Range,Jumper,0.9333333333333333,14
Andrew DeClercq,18-23 Long Jumper,Jumper,0.5714285714285714,4
Antawn Jamison,00-02 At Rim,Drive,1.8095238095238095,76
Antawn Jamison,00-02 At Rim,Dunk,1.9090909090909092,42
Antawn Jamison,00-02 At Rim,Jumper,1.4285714285714286,10
Antawn Jamison,00-02 At Rim,Layup,1.4262295081967213,348
Antawn Jamison,00-02 At Rim,Post,1.2,6
Antawn Jamison,00-02 At Rim,Reb/Oop,1.125,72
Antawn Jamison,00-02 At Rim,invalid,1.7142857142857142,12
Antawn Jamison,03-08 Near Rim,Drive,1.0,4
Antawn Jamison,03-08 Near Rim,Dunk,2.0,2
Antawn Jamison,03-08 Near Rim,Jumper,0.5307443365695793,164
Antawn Jamison,03-08 Near Rim,Layup,0.8888888888888888,24
Antawn Jamison,03-08 Near Rim,Post,1.4791666666666667,142
Antawn Jamison,03-08 Near Rim,Reb/Oop,2.0,2
Antawn Jamison,03-08 Near Rim,invalid,0.8,4
Antawn Jamison,09-12 Short Range,Jumper,0.6330935251798561,88
Antawn Jamison,09-12 Short Range,Post,0.6666666666666666,8
Antawn Jamison,13-17 Mid Range,Jumper,0.7453416149068323,240
Antawn Jamison,13-17 Mid Range,Post,1.0,4
Antawn Jamison,13-17 Mid Range,Reb/Oop,0.0,0
Antawn Jamison,18-23 Long Jumper,Jumper,0.7345679012345679,238
Antawn Jamison,18-23 Long Jumper,Post,2.0,2
Antawn Jamison,24-27 Three,Jumper,0.9710982658959537,168
Antawn Jamison,28-34 Deep,Jumper,0.0,0
Anthony Carter,00-02 At Rim,Drive,1.0769230769230769,56
Anthony Carter,00-02 At Rim,Dunk,1.8181818181818181,20
Anthony Carter,00-02 At Rim,Jumper,0.0,0
Anthony Carter,00-02 At Rim,Layup,1.1785714285714286,66
Anthony Carter,00-02 At Rim,Reb/Oop,0.6666666666666666,2
Anthony Carter,00-02 At Rim,invalid,1.0,2
Anthony Carter,03-08 Near Rim,Drive,0.0,0
Anthony Carter,03-08 Near Rim,Jumper,0.7222222222222222,26
Anthony Carter,03-08 Near Rim,Layup,2.0,2
Anthony Carter,03-08 Near Rim,Post,1.2,6
Anthony Carter,09-12 Short Range,Jumper,0.75,36
Anthony Carter,09-12 Short Range,Post,1.3333333333333333,4
Anthony Carter,13-17 Mid Range,Jumper,0.7578947368421053,72
Anthony Carter,13-17 Mid Range,Post,0.0,0
Anthony Carter,18-23 Long Jumper,Jumper,0.7142857142857143,90
Anthony Carter,24-27 Three,Jumper,0.5454545454545454,12
Anthony Carter,28-34 Deep,Jumper,0.0,0
Anthony Carter,35-46 Near Half,Jumper,0.0,0
Anthony Carter,47-94 Backcourt,Jumper,0.0,0
Anthony Goldwire,00-02 At Rim,Drive,1.1428571428571428,8
Anthony Goldwire,00-02 At Rim,Layup,1.0,6
Anthony Goldwire,03-08 Near Rim,Jumper,0.8,4
Anthony Goldwire,09-12 Short Range,Jumper,1.3333333333333333,4
Anthony Goldwire,13-17 Mid Range,Jumper,0.6666666666666666,4
Anthony Goldwire,18-23 Long Jumper,Jumper,0.8461538461538461,22
Anthony Goldwire,24-27 Three,Jumper,0.72,18
Anthony Goldwire,28-34 Deep,Jumper,0.0,0
Anthony Johnson,00-02 At Rim,Drive,1.8,18
Anthony Johnson,00-02 At Rim,Dunk,0.0,0
Anthony Johnson,00-02 At Rim,Layup,1.375,22
Anthony Johnson,00-02 At Rim,Reb/Oop,0.0,0
Anthony Johnson,03-08 Near Rim,Drive,0.0,0
Anthony Johnson,03-08 Near Rim,Jumper,0.5714285714285714,12
Anthony Johnson,03-08 Near Rim,Post,1.0,2
Anthony Johnson,09-12 Short Range,Jumper,0.7058823529411765,12
Anthony Johnson,09-12 Short Range,Post,2.0,2
Anthony Johnson,13-17 Mid Range,Jumper,0.5333333333333333,24
Anthony Johnson,18-23 Long Jumper,Jumper,0.4,12
Anthony Johnson,24-27 Three,Jumper,0.75,3
Anthony Johnson,35-46 Near Half,Jumper,0.0,0
Anthony Mason,00-02 At Rim,Drive,1.095890410958904,80
Anthony Mason,00-02 At Rim,Dunk,1.6,16
Anthony Mason,00-02 At Rim,Jumper,1.0,6
Anthony Mason,00-02 At Rim,Layup,1.1568627450980393,236
Anthony Mason,00-02 At Rim,Post,1.5,12
Anthony Mason,00-02 At Rim,Reb/Oop,0.6,6
Anthony Mason,00-02 At Rim,invalid,2.0,2
Anthony Mason,03-08 Near Rim,Drive,1.0,2
Anthony Mason,03-08 Near Rim,Jumper,0.8099173553719008,98
Anthony Mason,03-08 Near Rim,Layup,1.0,6
Anthony Mason,03-08 Near Rim,Post,1.0985915492957747,156
Anthony Mason,09-12 Short Range,Jumper,0.7777777777777778,98
Anthony Mason,09-12 Short Range,Post,0.4,4
Anthony Mason,13-17 Mid Range,Jumper,0.863849765258216,184
Anthony Mason,18-23 Long Jumper,Jumper,0.6363636363636364,14
Anthony Peeler,00-02 At Rim,Drive,1.3076923076923077,34
Anthony Peeler,00-02 At Rim,Dunk,1.5,12
Anthony Peeler,00-02 At Rim,Jumper,1.3333333333333333,4
Anthony Peeler,00-02 At Rim,Layup,1.0204081632653061,50
Anthony Peeler,00-02 At Rim,Reb/Oop,1.0,2
Anthony Peeler,03-08 Near Rim,Drive,0.0,0
Anthony Peeler,03-08 Near Rim,Jumper,0.7027027027027027,26
Anthony Peeler,09-12 Short Range,Jumper,0.8888888888888888,24
Anthony Peeler,09-12 Short Range,Post,1.0,2
Anthony Peeler,13-17 Mid Range,Jumper,0.8055555555555556,116
Anthony Peeler,13-17 Mid Range,Post,2.0,2
Anthony Peeler,18-23 Long Jumper,Jumper,0.8154506437768241,190
Anthony Peeler,24-27 Three,Jumper,1.190721649484536,231
Anthony Peeler,28-34 Deep,Jumper,0.0,0
Anthony Peeler,35-46 Near Half,Jumper,0.0,0
Antoine Walker,00-02 At Rim,Drive,1.6541353383458646,220
Antoine Walker,00-02 At Rim,Dunk,2.0,36
Antoine Walker,00-02 At Rim,Jumper,2.0,12
Antoine Walker,00-02 At Rim,Layup,0.8252148997134671,288
Antoine Walker,00-02 At Rim,Post,1.3333333333333333,4
Antoine Walker,00-02 At Rim,Reb/Oop,1.6774193548387097,52
Antoine Walker,03-08 Near Rim,Drive,1.3333333333333333,24
Antoine Walker,03-08 Near Rim,Dunk,2.0,2
Antoine Walker,03-08 Near Rim,Jumper,0.5024630541871922,102
Antoine Walker,03-08 Near Rim,Layup,0.41509433962264153,22
Antoine Walker,03-08 Near Rim,Post,1.0555555555555556,38
Antoine Walker,09-12 Short Range,Jumper,0.4918032786885246,30
Antoine Walker,09-12 Short Range,Post,2.0,12
Antoine Walker,13-17 Mid Range,Jumper,0.6111111111111112,66
Antoine Walker,13-17 Mid Range,Post,2.0,2
Antoine Walker,18-23 Long Jumper,Jumper,0.7397260273972602,108
Antoine Walker,24-27 Three,Jumper,1.116412213740458,585
Antoine Walker,28-34 Deep,Jumper,1.1666666666666667,21
Antoine Walker,35-46 Near Half,Jumper,0.0,0
Antoine Walker,47-94 Backcourt,Jumper,0.0,0
Antonio Daniels,00-02 At Rim,Drive,1.826086956521739,42
Antonio Daniels,00-02 At Rim,Dunk,1.9090909090909092,42
Antonio Daniels,00-02 At Rim,Jumper,2.0,2
Antonio Daniels,00-02 At Rim,Layup,1.1692307692307693,76
Antonio Daniels,00-02 At Rim,Reb/Oop,1.3333333333333333,4
Antonio Daniels,00-02 At Rim,invalid,1.5,6
Antonio Daniels,03-08 Near Rim,Jumper,0.8095238095238095,68
Antonio Daniels,03-08 Near Rim,Layup,0.6666666666666666,2
Antonio Daniels,03-08 Near Rim,Post,2.0,4
Antonio Daniels,03-08 Near Rim,invalid,2.0,2
Antonio Daniels,09-12 Short Range,Jumper,0.88,44
Antonio Daniels,13-17 Mid Range,Jumper,0.82,82
Antonio Daniels,18-23 Long Jumper,Jumper,0.7021276595744681,66
Antonio Daniels,18-23 Long Jumper,Post,2.0,2
Antonio Daniels,24-27 Three,Jumper,1.2580645161290323,156
Antonio Daniels,28-34 Deep,Jumper,0.0,0
Antonio Daniels,35-46 Near Half,Jumper,0.75,3
Antonio Daniels,47-94 Backcourt,Jumper,3.0,3
Antonio Davis,00-02 At Rim,Drive,0.95,38
Antonio Davis,00-02 At Rim,Dunk,1.8279569892473118,170
Antonio Davis,00-02 At Rim,Jumper,1.3333333333333333,4
Antonio Davis,00-02 At Rim,Layup,0.8488372093023255,146
Antonio Davis,00-02 At Rim,Post,0.0,0
Antonio Davis,00-02 At Rim,Reb/Oop,0.8214285714285714,46
Antonio Davis,03-08 Near Rim,Dunk,1.0,2
Antonio Davis,03-08 Near Rim,Jumper,0.3902439024390244,32
Antonio Davis,03-08 Near Rim,Layup,2.0,2
Antonio Davis,03-08 Near Rim,Post,0.92,46
Antonio Davis,09-12 Short Range,Jumper,0.8656716417910447,58
Antonio Davis,09-12 Short Range,Post,0.5806451612903226,18
Antonio Davis,13-17 Mid Range,Jumper,0.726457399103139,162
Antonio Davis,13-17 Mid Range,Post,0.4,2
Antonio Davis,18-23 Long Jumper,Jumper,0.631578947368421,24
Antonio Harvey,00-02 At Rim,Dunk,2.0,6
Antonio Harvey,00-02 At Rim,Layup,0.5,2
Antonio Harvey,00-02 At Rim,Reb/Oop,1.0,2
Antonio Harvey,03-08 Near Rim,Jumper,0.0,0
Antonio Harvey,09-12 Short Range,Jumper,1.5,6
Antonio Harvey,09-12 Short Range,Post,2.0,4
Antonio Harvey,13-17 Mid Range,Jumper,1.0,4
Antonio Harvey,18-23 Long Jumper,Jumper,0.4,2
Antonio McDyess,00-02 At Rim,Drive,1.4545454545454546,48
Antonio McDyess,00-02 At Rim,Dunk,1.6984126984126984,214
Antonio McDyess,00-02 At Rim,Layup,1.284848484848485,212
Antonio McDyess,00-02 At Rim,Post,2.0,2
Antonio McDyess,00-02 At Rim,Reb/Oop,1.2876712328767124,94
Antonio McDyess,03-08 Near Rim,Drive,2.0,2
Antonio McDyess,03-08 Near Rim,Dunk,2.0,6
Antonio McDyess,03-08 Near Rim,Jumper,0.58,58
Antonio McDyess,03-08 Near Rim,Layup,0.0,0
Antonio McDyess,03-08 Near Rim,Post,1.0731707317073171,44
Antonio McDyess,03-08 Near Rim,Reb/Oop,2.0,2
Antonio McDyess,09-12 Short Range,Jumper,0.7727272727272727,68
Antonio McDyess,09-12 Short Range,Post,0.9166666666666666,22
Antonio McDyess,13-17 Mid Range,Jumper,0.7569060773480663,274
Antonio McDyess,13-17 Mid Range,Post,1.1764705882352942,60
Antonio McDyess,18-23 Long Jumper,Jumper,0.5052631578947369,48
Arvydas Sabonis,00-02 At Rim,Drive,1.3846153846153846,18
Arvydas Sabonis,00-02 At Rim,Dunk,1.9166666666666667,46
Arvydas Sabonis,00-02 At Rim,Jumper,0.0,0
Arvydas Sabonis,00-02 At Rim,Layup,1.18,118
Arvydas Sabonis,00-02 At Rim,Post,1.3333333333333333,12
Arvydas Sabonis,00-02 At Rim,Reb/Oop,1.3333333333333333,8
Arvydas Sabonis,00-02 At Rim,invalid,2.0,2
Arvydas Sabonis,03-08 Near Rim,Jumper,0.45161290322580644,14
Arvydas Sabonis,03-08 Near Rim,Post,1.008695652173913,116
Arvydas Sabonis,03-08 Near Rim,invalid,2.0,2
Arvydas Sabonis,09-12 Short Range,Jumper,0.5454545454545454,6
Arvydas Sabonis,09-12 Short Range,Post,0.8695652173913043,20
Arvydas Sabonis,13-17 Mid Range,Jumper,0.5853658536585366,24
Arvydas Sabonis,13-17 Mid Range,Post,0.6666666666666666,2
Arvydas Sabonis,18-23 Long Jumper,Jumper,0.8455284552845529,104
Arvydas Sabonis,24-27 Three,Jumper,0.23076923076923078,3
Arvydas Sabonis,47-94 Backcourt,Jumper,0.0,0
Austin Croshere,00-02 At Rim,Drive,1.44,36
Austin Croshere,00-02 At Rim,Dunk,1.8666666666666667,56
Austin Croshere,00-02 At Rim,Jumper,0.0,0
Austin Croshere,00-02 At Rim,Layup,0.7704918032786885,94
Austin Croshere,00-02 At Rim,Reb/Oop,0.8888888888888888,8
Austin Croshere,00-02 At Rim,invalid,0.0,0
Austin Croshere,03-08 Near Rim,Drive,1.3333333333333333,12
Austin Croshere,03-08 Near Rim,Dunk,2.0,4
Austin Croshere,03-08 Near Rim,Jumper,0.41379310344827586,36
Austin Croshere,03-08 Near Rim,Layup,1.0,8
Austin Croshere,03-08 Near Rim,Post,1.25,10
Austin Croshere,09-12 Short Range,Jumper,0.7222222222222222,26
Austin Croshere,09-12 Short Range,Post,1.3333333333333333,4
Austin Croshere,13-17 Mid Range,Jumper,0.8048780487804879,66
Austin Croshere,13-17 Mid Range,Post,2.0,2
Austin Croshere,18-23 Long Jumper,Jumper,0.6666666666666666,88
Austin Croshere,24-27 Three,Jumper,1.094890510948905,150
Austin Croshere,28-34 Deep,Jumper,1.0,3
Austin Croshere,35-46 Near Half,Jumper,0.0,0
Austin Croshere,47-94 Backcourt,Jumper,0.0,0
Avery Johnson,00-02 At Rim,Drive,1.6216216216216217,60
Avery Johnson,00-02 At Rim,Layup,1.0491803278688525,64
Avery Johnson,00-02 At Rim,Post,0.0,0
Avery Johnson,00-02 At Rim,invalid,2.0,2
