playername,ShotRange,ShotClass,PPS,Points
Alan Anderson,18-23 Long Jumper,Jumper,0.6507936507936508,82
Alan Anderson,18-23 Long Jumper,Pullup,1.0,12
Alan Anderson,24-27 Three,Jumper,0.9076923076923076,177
Alan Anderson,24-27 Three,Pullup,1.7142857142857142,12
Alan Anderson,28-34 Deep,Jumper,1.0,3
Alan Anderson,35-46 Near Half,Jumper,0.0,0
Alec Burks,00-02 At Rim,Drive,1.6216216216216217,60
Alec Burks,00-02 At Rim,Dunk,2.0,32
Alec Burks,00-02 At Rim,Layup,0.8301886792452831,44
Alec Burks,00-02 At Rim,Reb/Oop,0.7272727272727273,8
Alec Burks,03-08 Near Rim,Drive,0.5,2
Alec Burks,03-08 Near Rim,Jumper,0.5454545454545454,24
Alec Burks,03-08 Near Rim,Layup,0.6666666666666666,2
Alec Burks,03-08 Near Rim,Post,1.0,2
Alec Burks,09-12 Short Range,Jumper,0.26666666666666666,4
Alec Burks,09-12 Short Range,Pullup,2.0,2
Alec Burks,13-17 Mid Range,Jumper,0.75,18
Alec Burks,13-17 Mid Range,Pullup,0.0,0
Alec Burks,18-23 Long Jumper,Jumper,0.7216494845360825,70
Alec Burks,18-23 Long Jumper,Pullup,1.5,6
Alec Burks,24-27 Three,Jumper,1.119402985074627,75
Alec Burks,24-27 Three,Pullup,3.0,3
Alec Burks,28-34 Deep,Jumper,0.0,0
Alec Burks,35-46 Near Half,Jumper,0.0,0
Alexey Shved,00-02 At Rim,Drive,1.709090909090909,94
Alexey Shved,00-02 At Rim,Dunk,2.0,16
Alexey Shved,00-02 At Rim,Jumper,0.0,0
Alexey Shved,00-02 At Rim,Layup,0.7428571428571429,52
Alexey Shved,00-02 At Rim,Reb/Oop,1.5,6
Alexey Shved,03-08 Near Rim,Drive,1.25,10
Alexey Shved,03-08 Near Rim,Jumper,0.6363636363636364,28
Alexey Shved,03-08 Near Rim,Layup,1.0,2
Alexey Shved,03-08 Near Rim,Post,0.0,0
Alexey Shved,03-08 Near Rim,Pullup,0.0,0
Alexey Shved,09-12 Short Range,Drive,0.0,0
Alexey Shved,09-12 Short Range,Jumper,0.7619047619047619,16
Alexey Shved,09-12 Short Range,Pullup,1.3333333333333333,4
Alexey Shved,13-17 Mid Range,Jumper,0.7619047619047619,32
Alexey Shved,13-17 Mid Range,Pullup,0.75,6
Alexey Shved,18-23 Long Jumper,Jumper,0.5,44
Alexey Shved,18-23 Long Jumper,Pullup,0.8888888888888888,16
Alexey Shved,24-27 Three,Jumper,0.8333333333333334,195
Alexey Shved,24-27 Three,Pullup,1.2000000000000002,12
Alexey Shved,28-34 Deep,Jumper,0.8999999999999999,9
Alexey Shved,28-34 Deep,Pullup,3.0,3
Alexey Shved,35-46 Near Half,Jumper,0.0,0
Alexey Shved,47-94 Backcourt,Jumper,0.0,0
Alonzo Gee,00-02 At Rim,Drive,1.5833333333333333,114
Alonzo Gee,00-02 At Rim,Dunk,1.8095238095238095,76
Alonzo Gee,00-02 At Rim,Layup,0.7,70
Alonzo Gee,00-02 At Rim,Reb/Oop,1.4,56
Alonzo Gee,03-08 Near Rim,Drive,0.8,4
Alonzo Gee,03-08 Near Rim,Jumper,0.3218390804597701,28
Alonzo Gee,03-08 Near Rim,Layup,0.0,0
Alonzo Gee,03-08 Near Rim,Post,0.6666666666666666,2
Alonzo Gee,03-08 Near Rim,Reb/Oop,1.0,2
Alonzo Gee,03-08 Near Rim,invalid,2.0,6
Alonzo Gee,09-12 Short Range,Drive,0.0,0
Alonzo Gee,09-12 Short Range,Jumper,0.4782608695652174,22
Alonzo Gee,09-12 Short Range,Post,0.8571428571428571,6
Alonzo Gee,09-12 Short Range,Pullup,0.0,0
Alonzo Gee,13-17 Mid Range,Jumper,0.625,40
Alonzo Gee,13-17 Mid Range,Post,2.0,6
Alonzo Gee,13-17 Mid Range,Pullup,2.0,2
Alonzo Gee,18-23 Long Jumper,Jumper,0.6967741935483871,108
Alonzo Gee,18-23 Long Jumper,Post,0.0,0
Alonzo Gee,18-23 Long Jumper,Pullup,2.0,2
Alonzo Gee,24-27 Three,Jumper,0.9504950495049505,96
Alonzo Gee,24-27 Three,Post,0.0,0
Alonzo Gee,47-94 Backcourt,Jumper,1.5,3
Amare Stoudemire,00-02 At Rim,Drive,1.7241379310344827,50
Amare Stoudemire,00-02 At Rim,Dunk,1.9393939393939394,64
Amare Stoudemire,00-02 At Rim,Layup,0.9487179487179487,74
Amare Stoudemire,00-02 At Rim,Post,1.5,6
Amare Stoudemire,00-02 At Rim,Reb/Oop,1.4285714285714286,20
Amare Stoudemire,03-08 Near Rim,Drive,1.0,2
Amare Stoudemire,03-08 Near Rim,Jumper,0.5,14
Amare Stoudemire,03-08 Near Rim,Layup,0.0,0
Amare Stoudemire,03-08 Near Rim,Post,1.4375,46
Amare Stoudemire,09-12 Short Range,Jumper,0.0,0
Amare Stoudemire,09-12 Short Range,Post,0.0,0
Amare Stoudemire,13-17 Mid Range,Jumper,0.7333333333333333,22
Amare Stoudemire,13-17 Mid Range,Post,0.0,0
Amare Stoudemire,18-23 Long Jumper,Jumper,0.9090909090909091,10
Amir Johnson,00-02 At Rim,Drive,1.391304347826087,32
Amir Johnson,00-02 At Rim,Dunk,1.872340425531915,88
Amir Johnson,00-02 At Rim,Layup,1.2459016393442623,152
Amir Johnson,00-02 At Rim,Post,1.3846153846153846,18
Amir Johnson,00-02 At Rim,Reb/Oop,1.263157894736842,96
Amir Johnson,03-08 Near Rim,Drive,0.4444444444444444,4
Amir Johnson,03-08 Near Rim,Jumper,0.7727272727272727,34
Amir Johnson,03-08 Near Rim,Layup,1.25,10
Amir Johnson,03-08 Near Rim,Post,1.28,96
Amir Johnson,03-08 Near Rim,Reb/Oop,1.0,4
Amir Johnson,03-08 Near Rim,invalid,2.0,2
Amir Johnson,09-12 Short Range,Jumper,0.35294117647058826,6
Amir Johnson,09-12 Short Range,Post,1.2,12
Amir Johnson,09-12 Short Range,Pullup,2.0,4
Amir Johnson,13-17 Mid Range,Jumper,0.7741935483870968,24
Amir Johnson,13-17 Mid Range,Post,0.0,0
Amir Johnson,18-23 Long Jumper,Jumper,0.7304347826086957,84
Amir Johnson,24-27 Three,Jumper,1.2857142857142856,9
Amir Johnson,47-94 Backcourt,Jumper,0.0,0
Anderson Varejao,00-02 At Rim,Drive,1.4,14
Anderson Varejao,00-02 At Rim,Dunk,1.6,8
Anderson Varejao,00-02 At Rim,Layup,1.2183908045977012,106
Anderson Varejao,00-02 At Rim,Reb/Oop,0.9743589743589743,38
Anderson Varejao,03-08 Near Rim,Drive,2.0,4
Anderson Varejao,03-08 Near Rim,Jumper,0.6470588235294118,22
Anderson Varejao,03-08 Near Rim,Post,0.7692307692307693,10
Anderson Varejao,03-08 Near Rim,invalid,2.0,2
Anderson Varejao,09-12 Short Range,Jumper,0.3333333333333333,4
Anderson Varejao,09-12 Short Range,Post,2.0,2
Anderson Varejao,13-17 Mid Range,Jumper,0.875,42
Anderson Varejao,13-17 Mid Range,Post,1.3333333333333333,4
Anderson Varejao,18-23 Long Jumper,Jumper,0.6666666666666666,20
Anderson Varejao,24-27 Three,Jumper,0.0,0
Anderson Varejao,35-46 Near Half,Jumper,0.0,0
Andray Blatche,00-02 At Rim,Drive,1.6888888888888889,76
Andray Blatche,00-02 At Rim,Dunk,1.878787878787879,62
Andray Blatche,00-02 At Rim,Layup,1.2781065088757397,216
Andray Blatche,00-02 At Rim,Post,2.0,4
Andray Blatche,00-02 At Rim,Reb/Oop,1.0212765957446808,48
Andray Blatche,03-08 Near Rim,Drive,1.125,18
Andray Blatche,03-08 Near Rim,Dunk,0.0,0
Andray Blatche,03-08 Near Rim,Jumper,0.5346534653465347,54
Andray Blatche,03-08 Near Rim,Layup,1.25,20
Andray Blatche,03-08 Near Rim,Post,0.8148148148148148,22
Andray Blatche,03-08 Near Rim,Reb/Oop,1.0,2
Andray Blatche,03-08 Near Rim,invalid,2.0,2
Andray Blatche,09-12 Short Range,Jumper,0.7,28
Andray Blatche,09-12 Short Range,Post,1.3333333333333333,8
Andray Blatche,13-17 Mid Range,Jumper,0.8051948051948052,62
Andray Blatche,13-17 Mid Range,Post,0.0,0
Andray Blatche,13-17 Mid Range,Pullup,0.0,0
Andray Blatche,13-17 Mid Range,invalid,2.0,2
Andray Blatche,18-23 Long Jumper,Jumper,0.8985507246376812,62
Andray Blatche,18-23 Long Jumper,Post,0.0,0
Andray Blatche,18-23 Long Jumper,Pullup,2.0,2
Andray Blatche,24-27 Three,Jumper,0.5454545454545454,6
Andray Blatche,28-34 Deep,Jumper,0.0,0
Andray Blatche,35-46 Near Half,Jumper,0.0,0
Andray Blatche,47-94 Backcourt,Jumper,0.0,0
Andre Drummond,00-02 At Rim,Drive,2.0,10
Andre Drummond,00-02 At Rim,Dunk,1.7777777777777777,128
Andre Drummond,00-02 At Rim,Layup,0.8888888888888888,88
Andre Drummond,00-02 At Rim,Reb/Oop,1.5339805825242718,158
Andre Drummond,03-08 Near Rim,Drive,1.0,4
Andre Drummond,03-08 Near Rim,Jumper,0.5925925925925926,16
Andre Drummond,03-08 Near Rim,Layup,1.0,2
Andre Drummond,03-08 Near Rim,Post,0.42857142857142855,6
Andre Drummond,03-08 Near Rim,Reb/Oop,2.0,2
Andre Drummond,09-12 Short Range,Jumper,0.0,0
Andre Drummond,13-17 Mid Range,Jumper,0.0,0
Andre Drummond,18-23 Long Jumper,Jumper,0.0,0
Andre Drummond,24-27 Three,Post,3.0,3
Andre Drummond,35-46 Near Half,Post,0.0,0
Andre Iguodala,00-02 At Rim,Drive,1.3766233766233766,106
Andre Iguodala,00-02 At Rim,Dunk,1.9493670886075949,154
Andre Iguodala,00-02 At Rim,Layup,1.0144927536231885,70
Andre Iguodala,00-02 At Rim,Reb/Oop,1.6888888888888889,76
Andre Iguodala,03-08 Near Rim,Drive,1.0,4
Andre Iguodala,03-08 Near Rim,Jumper,0.5333333333333333,24
Andre Iguodala,03-08 Near Rim,Layup,1.0,4
Andre Iguodala,03-08 Near Rim,Post,0.875,14
Andre Iguodala,03-08 Near Rim,Reb/Oop,2.0,2
Andre Iguodala,09-12 Short Range,Jumper,0.35714285714285715,10
Andre Iguodala,09-12 Short Range,Post,0.8571428571428571,12
Andre Iguodala,09-12 Short Range,Pullup,1.0,2
Andre Iguodala,09-12 Short Range,invalid,0.0,0
Andre Iguodala,13-17 Mid Range,Drive,2.0,2
Andre Iguodala,13-17 Mid Range,Jumper,0.651685393258427,58
Andre Iguodala,13-17 Mid Range,Post,0.4,6
Andre Iguodala,13-17 Mid Range,Pullup,1.0,10
Andre Iguodala,18-23 Long Jumper,Jumper,0.49382716049382713,80
Andre Iguodala,18-23 Long Jumper,Post,0.8,4
Andre Iguodala,18-23 Long Jumper,Pullup,0.4,2
Andre Iguodala,24-27 Three,Jumper,1.1116751269035534,219
Andre Iguodala,24-27 Three,Pullup,3.0,9
Andre Iguodala,28-34 Deep,Jumper,0.0,0
Andre Iguodala,35-46 Near Half,Jumper,0.0,0
Andre Iguodala,47-94 Backcourt,Jumper,0.0,0
Andre Iguodala,47-94 Backcourt,Pullup,0.0,0
Andre Miller,00-02 At Rim,Drive,1.5185185185185186,164
Andre Miller,00-02 At Rim,Dunk,2.0,2
Andre Miller,00-02 At Rim,Jumper,2.0,2
Andre Miller,00-02 At Rim,Layup,1.0129870129870129,156
Andre Miller,00-02 At Rim,Reb/Oop,2.0,6
Andre Miller,03-08 Near Rim,Drive,0.7272727272727273,8
Andre Miller,03-08 Near Rim,Jumper,0.7272727272727273,56
Andre Miller,03-08 Near Rim,Layup,0.6666666666666666,4
Andre Miller,03-08 Near Rim,Post,1.2857142857142858,18
Andre Miller,03-08 Near Rim,Pullup,2.0,2
Andre Miller,03-08 Near Rim,invalid,1.0,6
Andre Miller,09-12 Short Range,Jumper,0.75,36
Andre Miller,09-12 Short Range,Post,0.5333333333333333,8
Andre Miller,09-12 Short Range,Pullup,0.0,0
Andre Miller,09-12 Short Range,invalid,1.0,2
Andre Miller,13-17 Mid Range,Jumper,0.7640449438202247,68
Andre Miller,13-17 Mid Range,Post,0.8,4
Andre Miller,13-17 Mid Range,Pullup,1.4,14
Andre Miller,18-23 Long Jumper,Jumper,0.75,24
Andre Miller,18-23 Long Jumper,Pullup,0.0,0
Andre Miller,24-27 Three,Jumper,0.9750000000000001,39
Andre Miller,28-34 Deep,Jumper,0.0,0
Andre Miller,35-46 Near Half,Jumper,0.0,0
Andre Miller,47-94 Backcourt,Jumper,0.0,0
Andrea Bargnani,00-02 At Rim,Drive,1.2173913043478262,28
Andrea Bargnani,00-02 At Rim,Dunk,2.0,8
Andrea Bargnani,00-02 At Rim,Layup,0.8888888888888888,16
Andrea Bargnani,00-02 At Rim,Post,1.0,2
Andrea Bargnani,00-02 At Rim,Reb/Oop,0.0,0
Andrea Bargnani,03-08 Near Rim,Drive,0.4,4
Andrea Bargnani,03-08 Near Rim,Jumper,0.8181818181818182,18
Andrea Bargnani,03-08 Near Rim,Layup,1.0,2
Andrea Bargnani,03-08 Near Rim,Post,1.2,18
Andrea Bargnani,03-08 Near Rim,Pullup,0.6666666666666666,2
Andrea Bargnani,03-08 Near Rim,invalid,2.0,2
Andrea Bargnani,09-12 Short Range,Jumper,0.8,16
Andrea Bargnani,09-12 Short Range,Post,0.6,6
Andrea Bargnani,13-17 Mid Range,Jumper,0.7692307692307693,60
Andrea Bargnani,13-17 Mid Range,Post,1.5555555555555556,14
Andrea Bargnani,13-17 Mid Range,Pullup,0.8888888888888888,8
Andrea Bargnani,13-17 Mid Range,invalid,0.0,0
Andrea Bargnani,18-23 Long Jumper,Jumper,0.7466666666666667,56
Andrea Bargnani,18-23 Long Jumper,Post,0.0,0
Andrea Bargnani,18-23 Long Jumper,Pullup,1.3333333333333333,8
Andrea Bargnani,24-27 Three,Jumper,0.9642857142857144,108
Andrea Bargnani,28-34 Deep,Jumper,0.0,0
Andrei Kirilenko,00-02 At Rim,Drive,1.5555555555555556,84
Andrei Kirilenko,00-02 At Rim,Dunk,1.9183673469387754,94
Andrei Kirilenko,00-02 At Rim,Jumper,0.0,0
Andrei Kirilenko,00-02 At Rim,Layup,0.9846153846153847,128
Andrei Kirilenko,00-02 At Rim,Reb/Oop,1.40625,90
Andrei Kirilenko,03-08 Near Rim,Drive,0.8333333333333334,10
Andrei Kirilenko,03-08 Near Rim,Jumper,0.7096774193548387,22
Andrei Kirilenko,03-08 Near Rim,Layup,1.5,6
Andrei Kirilenko,03-08 Near Rim,Post,0.6666666666666666,4
Andrei Kirilenko,03-08 Near Rim,invalid,0.0,0
Andrei Kirilenko,09-12 Short Range,Jumper,0.3333333333333333,2
Andrei Kirilenko,09-12 Short Range,Post,0.0,0
Andrei Kirilenko,13-17 Mid Range,Jumper,0.8235294117647058,14
Andrei Kirilenko,13-17 Mid Range,Post,0.0,0
Andrei Kirilenko,18-23 Long Jumper,Jumper,0.7297297297297297,54
Andrei Kirilenko,18-23 Long Jumper,Pullup,0.0,0
Andrei Kirilenko,24-27 Three,Jumper,0.8446601941747572,87
Andrei Kirilenko,24-27 Three,Pullup,3.0,3
Andrei Kirilenko,28-34 Deep,Jumper,0.0,0
Andrei Kirilenko,35-46 Near Half,Jumper,0.0,0
Andrei Kirilenko,47-94 Backcourt,Jumper,0.0,0
Andrew Bogut,00-02 At Rim,Drive,1.8,18
Andrew Bogut,00-02 At Rim,Dunk,1.7142857142857142,12
Andrew Bogut,00-02 At Rim,Layup,1.1428571428571428,40
Andrew Bogut,00-02 At Rim,Reb/Oop,0.9230769230769231,36
Andrew Bogut,03-08 Near Rim,Jumper,0.37037037037037035,10
Andrew Bogut,03-08 Near Rim,Layup,0.0,0
Andrew Bogut,03-08 Near Rim,Post,0.8717948717948718,34
Andrew Bogut,03-08 Near Rim,Reb/Oop,2.0,2
Andrew Bogut,09-12 Short Range,Jumper,0.3333333333333333,2
Andrew Bogut,09-12 Short Range,Post,0.6,6
Andrew Bogut,13-17 Mid Range,Jumper,0.0,0
Andrew Bogut,13-17 Mid Range,Post,0.6666666666666666,2
Andrew Bogut,18-23 Long Jumper,Jumper,1.0,2
Andrew Bogut,24-27 Three,Jumper,3.0,3
Andrew Goudelock,13-17 Mid Range,Jumper,0.0,0
Andrew Nicholson,00-02 At Rim,Drive,1.75,14
Andrew Nicholson,00-02 At Rim,Dunk,1.8888888888888888,34
Andrew Nicholson,00-02 At Rim,Layup,1.2424242424242424,82
Andrew Nicholson,00-02 At Rim,Post,2.0,8
Andrew Nicholson,00-02 At Rim,Reb/Oop,1.2,24
Andrew Nicholson,03-08 Near Rim,Drive,2.0,4
Andrew Nicholson,03-08 Near Rim,Dunk,2.0,4
Andrew Nicholson,03-08 Near Rim,Jumper,0.5365853658536586,22
Andrew Nicholson,03-08 Near Rim,Layup,1.6666666666666667,10
Andrew Nicholson,03-08 Near Rim,Post,1.0909090909090908,96
Andrew Nicholson,03-08 Near Rim,Pullup,2.0,2
Andrew Nicholson,09-12 Short Range,Jumper,1.4285714285714286,10
Andrew Nicholson,09-12 Short Range,Post,1.1538461538461537,30
Andrew Nicholson,13-17 Mid Range,Jumper,1.011764705882353,86
Andrew Nicholson,13-17 Mid Range,Post,0.4,2
Andrew Nicholson,13-17 Mid Range,Pullup,2.0,2
Andrew Nicholson,18-23 Long Jumper,Jumper,0.7735849056603774,82
Andris Biedrins,00-02 At Rim,Drive,2.0,2
Andris Biedrins,00-02 At Rim,Dunk,2.0,2
Andris Biedrins,00-02 At Rim,Layup,1.1111111111111112,10
Andris Biedrins,00-02 At Rim,Reb/Oop,0.5,2
Andris Biedrins,03-08 Near Rim,Jumper,0.0,0
Andris Biedrins,03-08 Near Rim,Post,1.3333333333333333,4
Andris Biedrins,09-12 Short Range,Jumper,0.0,0
Antawn Jamison,00-02 At Rim,Drive,1.2941176470588236,44
Antawn Jamison,00-02 At Rim,Dunk,2.0,2
Antawn Jamison,00-02 At Rim,Jumper,0.0,0
Antawn Jamison,00-02 At Rim,Layup,1.3620689655172413,158
Antawn Jamison,00-02 At Rim,Reb/Oop,1.12,28
Antawn Jamison,03-08 Near Rim,Drive,0.75,6
Antawn Jamison,03-08 Near Rim,Dunk,0.0,0
Antawn Jamison,03-08 Near Rim,Jumper,0.625,40
Antawn Jamison,03-08 Near Rim,Layup,1.5,18
Antawn Jamison,03-08 Near Rim,Post,1.0588235294117647,18
Antawn Jamison,03-08 Near Rim,Reb/Oop,0.0,0
Antawn Jamison,03-08 Near Rim,invalid,0.0,0
Antawn Jamison,09-12 Short Range,Jumper,0.5714285714285714,8
Antawn Jamison,09-12 Short Range,Post,1.0,2
Antawn Jamison,09-12 Short Range,invalid,0.0,0
Antawn Jamison,13-17 Mid Range,Jumper,0.5333333333333333,8
