playername,ShotRange,ShotClass,PPS,Points
Al Harrington,13-17 Mid Range,Pullup,2.0,4
Al Harrington,18-23 Long Jumper,Jumper,0.6708074534161491,108
Al Harrington,18-23 Long Jumper,Post,0.0,0
Al Harrington,18-23 Long Jumper,Pullup,2.0,2
Al Harrington,24-27 Three,Jumper,1.0348101265822784,327
Al Harrington,24-27 Three,Pullup,1.5,3
Al Harrington,28-34 Deep,Jumper,0.0,0
Al Harrington,35-46 Near Half,Jumper,0.0,0
Al Harrington,47-94 Backcourt,Jumper,1.5,3
Al Horford,00-02 At Rim,Drive,1.5,42
Al Horford,00-02 At Rim,Dunk,1.9696969696969697,130
Al Horford,00-02 At Rim,Layup,1.171875,150
Al Horford,00-02 At Rim,Reb/Oop,1.4216867469879517,118
Al Horford,03-08 Near Rim,Drive,1.0,4
Al Horford,03-08 Near Rim,Dunk,0.0,0
Al Horford,03-08 Near Rim,Jumper,0.6133333333333333,46
Al Horford,03-08 Near Rim,Layup,2.0,2
Al Horford,03-08 Near Rim,Post,1.0945945945945945,162
Al Horford,03-08 Near Rim,Reb/Oop,1.3333333333333333,4
Al Horford,03-08 Near Rim,invalid,1.3333333333333333,4
Al Horford,09-12 Short Range,Jumper,0.72,36
Al Horford,09-12 Short Range,Post,0.6111111111111112,22
Al Horford,13-17 Mid Range,Jumper,0.9811320754716981,156
Al Horford,13-17 Mid Range,Post,1.1428571428571428,16
Al Horford,18-23 Long Jumper,Jumper,0.875,42
Al Jefferson,00-02 At Rim,Drive,1.5172413793103448,44
Al Jefferson,00-02 At Rim,Dunk,1.7714285714285714,62
Al Jefferson,00-02 At Rim,Jumper,0.0,0
Al Jefferson,00-02 At Rim,Layup,1.264,316
Al Jefferson,00-02 At Rim,Reb/Oop,1.5555555555555556,56
Al Jefferson,03-08 Near Rim,Drive,1.3333333333333333,4
Al Jefferson,03-08 Near Rim,Dunk,2.0,2
Al Jefferson,03-08 Near Rim,Jumper,0.9135802469135802,148
Al Jefferson,03-08 Near Rim,Layup,2.0,2
Al Jefferson,03-08 Near Rim,Post,1.188118811881188,120
Al Jefferson,09-12 Short Range,Jumper,0.6415094339622641,102
Al Jefferson,09-12 Short Range,Post,1.0425531914893618,98
Al Jefferson,09-12 Short Range,Pullup,2.0,14
Al Jefferson,13-17 Mid Range,Jumper,0.6033519553072626,108
Al Jefferson,13-17 Mid Range,Post,0.8181818181818182,18
Al Jefferson,13-17 Mid Range,Pullup,2.0,2
Al Jefferson,18-23 Long Jumper,Jumper,0.5945945945945946,22
Al Jefferson,18-23 Long Jumper,Post,0.0,0
Al Jefferson,18-23 Long Jumper,Pullup,2.0,2
Al Jefferson,24-27 Three,Jumper,0.0,0
Al Jefferson,35-46 Near Half,Jumper,0.0,0
Al Jefferson,47-94 Backcourt,Jumper,0.0,0
Al Thornton,00-02 At Rim,Drive,1.8,72
Al Thornton,00-02 At Rim,Dunk,1.7777777777777777,48
Al Thornton,00-02 At Rim,Layup,1.0952380952380953,184
Al Thornton,00-02 At Rim,Reb/Oop,1.4444444444444444,26
Al Thornton,03-08 Near Rim,Drive,0.0,0
Al Thornton,03-08 Near Rim,Jumper,0.4864864864864865,18
Al Thornton,03-08 Near Rim,Layup,0.0,0
Al Thornton,03-08 Near Rim,Post,1.5,18
Al Thornton,09-12 Short Range,Jumper,0.7317073170731707,30
Al Thornton,09-12 Short Range,Post,1.3333333333333333,16
Al Thornton,09-12 Short Range,Pullup,0.0,0
Al Thornton,13-17 Mid Range,Jumper,0.5112781954887218,68
Al Thornton,13-17 Mid Range,Post,1.1666666666666667,14
Al Thornton,13-17 Mid Range,Pullup,1.2,6
Al Thornton,18-23 Long Jumper,Jumper,0.8721804511278195,116
Al Thornton,18-23 Long Jumper,Post,1.0,2
Al Thornton,18-23 Long Jumper,Pullup,0.6666666666666666,2
Al Thornton,24-27 Three,Jumper,1.0434782608695652,24
Al Thornton,24-27 Three,Pullup,3.0,3
Al Thornton,35-46 Near Half,Jumper,1.0,3
Al Thornton,47-94 Backcourt,Jumper,0.0,0
Alexis Ajinca,00-02 At Rim,Layup,2.0,6
Alexis Ajinca,00-02 At Rim,Reb/Oop,2.0,2
Alexis Ajinca,03-08 Near Rim,Post,0.0,0
Alexis Ajinca,13-17 Mid Range,Jumper,0.0,0
Alexis Ajinca,18-23 Long Jumper,Jumper,1.0,2
Alonzo Gee,00-02 At Rim,Drive,2.0,16
Alonzo Gee,00-02 At Rim,Dunk,2.0,8
Alonzo Gee,00-02 At Rim,Layup,0.2222222222222222,4
Alonzo Gee,00-02 At Rim,Reb/Oop,1.5,6
Alonzo Gee,03-08 Near Rim,Jumper,0.2857142857142857,2
Alonzo Gee,03-08 Near Rim,Layup,2.0,2
Alonzo Gee,09-12 Short Range,Jumper,0.0,0
Alonzo Gee,13-17 Mid Range,Jumper,1.0,4
Alonzo Gee,18-23 Long Jumper,Jumper,1.0,6
Alonzo Gee,24-27 Three,Jumper,2.25,9
Alonzo Gee,28-34 Deep,Jumper,3.0,3
Amare Stoudemire,00-02 At Rim,Drive,1.6578947368421053,126
Amare Stoudemire,00-02 At Rim,Dunk,1.8181818181818181,300
Amare Stoudemire,00-02 At Rim,Layup,0.9451476793248945,224
Amare Stoudemire,00-02 At Rim,Post,2.0,4
Amare Stoudemire,00-02 At Rim,Reb/Oop,1.2333333333333334,74
Amare Stoudemire,03-08 Near Rim,Drive,1.3333333333333333,4
Amare Stoudemire,03-08 Near Rim,Jumper,0.968609865470852,216
Amare Stoudemire,03-08 Near Rim,Layup,1.2,6
Amare Stoudemire,03-08 Near Rim,Post,1.2542372881355932,74
Amare Stoudemire,03-08 Near Rim,invalid,1.7777777777777777,16
Amare Stoudemire,09-12 Short Range,Jumper,0.7894736842105263,60
Amare Stoudemire,09-12 Short Range,Post,0.8421052631578947,16
Amare Stoudemire,09-12 Short Range,invalid,2.0,2
Amare Stoudemire,13-17 Mid Range,Jumper,0.9349112426035503,158
Amare Stoudemire,13-17 Mid Range,Post,1.0909090909090908,12
Amare Stoudemire,13-17 Mid Range,Pullup,1.3333333333333333,4
Amare Stoudemire,18-23 Long Jumper,Jumper,0.7714285714285715,108
Amare Stoudemire,24-27 Three,Jumper,1.5,3
Amare Stoudemire,35-46 Near Half,Jumper,0.0,0
Amare Stoudemire,47-94 Backcourt,Jumper,0.0,0
Amir Johnson,00-02 At Rim,Drive,1.3043478260869565,30
Amir Johnson,00-02 At Rim,Dunk,1.9393939393939394,64
Amir Johnson,00-02 At Rim,Layup,1.4455445544554455,146
Amir Johnson,00-02 At Rim,Post,2.0,8
Amir Johnson,00-02 At Rim,Reb/Oop,1.2542372881355932,74
Amir Johnson,03-08 Near Rim,Drive,0.0,0
Amir Johnson,03-08 Near Rim,Jumper,0.3076923076923077,8
Amir Johnson,03-08 Near Rim,Post,1.25,50
Amir Johnson,03-08 Near Rim,Reb/Oop,0.0,0
Amir Johnson,03-08 Near Rim,invalid,0.6666666666666666,2
Amir Johnson,09-12 Short Range,Jumper,1.0,4
Amir Johnson,09-12 Short Range,Post,0.5,2
Amir Johnson,13-17 Mid Range,Jumper,1.1666666666666667,14
Amir Johnson,18-23 Long Jumper,Jumper,0.7,14
Amir Johnson,47-94 Backcourt,Jumper,0.0,0
Anderson Varejao,00-02 At Rim,Drive,1.7857142857142858,50
Anderson Varejao,00-02 At Rim,Dunk,1.7647058823529411,60
Anderson Varejao,00-02 At Rim,Layup,1.3038674033149171,236
Anderson Varejao,00-02 At Rim,Reb/Oop,1.206896551724138,70
Anderson Varejao,03-08 Near Rim,Jumper,0.8333333333333334,30
Anderson Varejao,03-08 Near Rim,Layup,2.0,4
Anderson Varejao,03-08 Near Rim,Post,0.9696969696969697,32
Anderson Varejao,09-12 Short Range,Jumper,0.26666666666666666,4
Anderson Varejao,09-12 Short Range,Post,0.5,6
Anderson Varejao,13-17 Mid Range,Jumper,0.5238095238095238,22
Anderson Varejao,13-17 Mid Range,Post,0.0,0
Anderson Varejao,18-23 Long Jumper,Jumper,0.9473684210526315,18
Anderson Varejao,24-27 Three,Jumper,1.5,3
Anderson Varejao,28-34 Deep,Jumper,0.0,0
Anderson Varejao,35-46 Near Half,Jumper,0.0,0
Anderson Varejao,47-94 Backcourt,Jumper,0.0,0
Andray Blatche,00-02 At Rim,Drive,1.5522388059701493,104
Andray Blatche,00-02 At Rim,Dunk,1.9333333333333333,58
Andray Blatche,00-02 At Rim,Layup,0.9702970297029703,196
Andray Blatche,00-02 At Rim,Reb/Oop,1.565217391304348,72
Andray Blatche,03-08 Near Rim,Drive,2.0,4
Andray Blatche,03-08 Near Rim,Jumper,0.5833333333333334,70
Andray Blatche,03-08 Near Rim,Layup,1.0,2
Andray Blatche,03-08 Near Rim,Post,1.2258064516129032,38
Andray Blatche,03-08 Near Rim,Pullup,2.0,2
Andray Blatche,03-08 Near Rim,invalid,2.0,22
Andray Blatche,09-12 Short Range,Jumper,0.8641975308641975,70
Andray Blatche,09-12 Short Range,Post,1.2,18
Andray Blatche,13-17 Mid Range,Jumper,0.7403314917127072,134
Andray Blatche,13-17 Mid Range,Post,1.2,12
Andray Blatche,13-17 Mid Range,Pullup,0.0,0
Andray Blatche,18-23 Long Jumper,Jumper,0.8187134502923976,140
Andray Blatche,24-27 Three,Jumper,0.9130434782608696,21
Andray Blatche,35-46 Near Half,Jumper,0.0,0
Andray Blatche,47-94 Backcourt,Jumper,0.0,0
Andre Iguodala,00-02 At Rim,Drive,1.8333333333333333,110
Andre Iguodala,00-02 At Rim,Dunk,1.9523809523809523,164
Andre Iguodala,00-02 At Rim,Layup,0.7218045112781954,96
Andre Iguodala,00-02 At Rim,Reb/Oop,1.625,52
Andre Iguodala,03-08 Near Rim,Jumper,0.7027027027027027,26
Andre Iguodala,03-08 Near Rim,Post,0.8333333333333334,10
Andre Iguodala,03-08 Near Rim,Pullup,2.0,2
Andre Iguodala,09-12 Short Range,Jumper,0.2,6
Andre Iguodala,09-12 Short Range,Post,1.2,12
Andre Iguodala,09-12 Short Range,Pullup,2.0,2
Andre Iguodala,09-12 Short Range,invalid,2.0,2
Andre Iguodala,13-17 Mid Range,Jumper,0.5818181818181818,96
Andre Iguodala,13-17 Mid Range,Post,1.3333333333333333,24
Andre Iguodala,13-17 Mid Range,Pullup,1.6666666666666667,30
Andre Iguodala,18-23 Long Jumper,Jumper,0.6859504132231405,166
Andre Iguodala,18-23 Long Jumper,Post,0.6666666666666666,2
Andre Iguodala,18-23 Long Jumper,Pullup,2.0,26
Andre Iguodala,24-27 Three,Jumper,1.0212765957446808,240
Andre Iguodala,24-27 Three,Pullup,1.5,6
Andre Iguodala,28-34 Deep,Jumper,0.25,3
Andre Iguodala,35-46 Near Half,Jumper,0.0,0
Andre Iguodala,47-94 Backcourt,Jumper,0.0,0
Andre Miller,00-02 At Rim,Drive,1.3369565217391304,246
Andre Miller,00-02 At Rim,Dunk,2.0,2
Andre Miller,00-02 At Rim,Layup,1.0326797385620916,158
Andre Miller,00-02 At Rim,Reb/Oop,1.3333333333333333,12
Andre Miller,03-08 Near Rim,Drive,1.0,2
Andre Miller,03-08 Near Rim,Jumper,0.7575757575757576,50
Andre Miller,03-08 Near Rim,Post,1.2727272727272727,14
Andre Miller,03-08 Near Rim,Pullup,2.0,2
Andre Miller,03-08 Near Rim,invalid,1.0,4
Andre Miller,09-12 Short Range,Jumper,0.64,32
Andre Miller,09-12 Short Range,Post,0.875,14
Andre Miller,09-12 Short Range,Pullup,0.8888888888888888,8
Andre Miller,09-12 Short Range,invalid,2.0,6
Andre Miller,13-17 Mid Range,Jumper,0.7142857142857143,100
Andre Miller,13-17 Mid Range,Post,0.625,10
Andre Miller,13-17 Mid Range,Pullup,0.7777777777777778,14
Andre Miller,18-23 Long Jumper,Jumper,0.6349206349206349,80
Andre Miller,18-23 Long Jumper,Post,0.0,0
Andre Miller,18-23 Long Jumper,Pullup,1.0,28
Andre Miller,18-23 Long Jumper,invalid,0.0,0
Andre Miller,24-27 Three,Jumper,0.78,39
Andre Miller,28-34 Deep,Jumper,0.0,0
Andre Miller,35-46 Near Half,Jumper,0.0,0
Andre Miller,47-94 Backcourt,Jumper,0.0,0
Andrea Bargnani,00-02 At Rim,Drive,1.4047619047619047,118
Andrea Bargnani,00-02 At Rim,Dunk,1.8620689655172413,54
Andrea Bargnani,00-02 At Rim,Layup,1.173913043478261,108
Andrea Bargnani,00-02 At Rim,Post,0.8,4
Andrea Bargnani,00-02 At Rim,Reb/Oop,1.0,16
Andrea Bargnani,03-08 Near Rim,Drive,1.5,12
Andrea Bargnani,03-08 Near Rim,Dunk,2.0,2
Andrea Bargnani,03-08 Near Rim,Jumper,0.9152542372881356,54
Andrea Bargnani,03-08 Near Rim,Layup,1.0,2
Andrea Bargnani,03-08 Near Rim,Post,1.0746268656716418,72
Andrea Bargnani,03-08 Near Rim,Pullup,0.6666666666666666,2
Andrea Bargnani,03-08 Near Rim,invalid,1.3333333333333333,4
Andrea Bargnani,09-12 Short Range,Drive,0.0,0
Andrea Bargnani,09-12 Short Range,Jumper,0.6222222222222222,28
Andrea Bargnani,09-12 Short Range,Post,0.8666666666666667,26
Andrea Bargnani,09-12 Short Range,Pullup,0.7272727272727273,8
Andrea Bargnani,09-12 Short Range,invalid,2.0,2
Andrea Bargnani,13-17 Mid Range,Jumper,1.008,126
Andrea Bargnani,13-17 Mid Range,Post,1.1578947368421053,22
Andrea Bargnani,13-17 Mid Range,Pullup,1.0303030303030303,34
Andrea Bargnani,18-23 Long Jumper,Jumper,0.6871165644171779,112
Andrea Bargnani,18-23 Long Jumper,Post,1.0,2
Andrea Bargnani,18-23 Long Jumper,Pullup,1.0588235294117647,36
Andrea Bargnani,24-27 Three,Jumper,1.1324503311258278,342
Andrea Bargnani,24-27 Three,Pullup,0.0,0
Andrea Bargnani,28-34 Deep,Jumper,0.0,0
Andrea Bargnani,35-46 Near Half,Jumper,0.0,0
Andrea Bargnani,47-94 Backcourt,Jumper,1.0,3
Andrea Bargnani,47-94 Backcourt,Pullup,0.0,0
Andrei Kirilenko,00-02 At Rim,Drive,1.7777777777777777,48
Andrei Kirilenko,00-02 At Rim,Dunk,1.935483870967742,120
Andrei Kirilenko,00-02 At Rim,Jumper,2.0,2
Andrei Kirilenko,00-02 At Rim,Layup,1.1020408163265305,108
Andrei Kirilenko,00-02 At Rim,Reb/Oop,1.096774193548387,34
Andrei Kirilenko,03-08 Near Rim,Jumper,0.08333333333333333,2
Andrei Kirilenko,03-08 Near Rim,Post,0.0,0
Andrei Kirilenko,03-08 Near Rim,invalid,2.0,2
Andrei Kirilenko,09-12 Short Range,Jumper,1.0,2
Andrei Kirilenko,09-12 Short Range,Post,2.0,2
Andrei Kirilenko,13-17 Mid Range,Jumper,0.6666666666666666,14
Andrei Kirilenko,13-17 Mid Range,Post,2.0,2
Andrei Kirilenko,13-17 Mid Range,Pullup,0.0,0
Andrei Kirilenko,18-23 Long Jumper,Jumper,0.8057553956834532,112
Andrei Kirilenko,24-27 Three,Jumper,0.8450704225352113,60
Andrei Kirilenko,28-34 Deep,Jumper,0.0,0
Andres Nocioni,00-02 At Rim,Drive,1.2432432432432432,46
Andres Nocioni,00-02 At Rim,Dunk,2.0,6
Andres Nocioni,00-02 At Rim,Layup,0.8051948051948052,62
Andres Nocioni,00-02 At Rim,Post,1.0,2
Andres Nocioni,00-02 At Rim,Reb/Oop,2.0,10
Andres Nocioni,03-08 Near Rim,Drive,0.8,4
Andres Nocioni,03-08 Near Rim,Jumper,0.425531914893617,20
Andres Nocioni,03-08 Near Rim,Layup,2.0,2
Andres Nocioni,03-08 Near Rim,Post,0.9166666666666666,22
Andres Nocioni,03-08 Near Rim,Pullup,0.0,0
Andres Nocioni,03-08 Near Rim,invalid,2.0,4
Andres Nocioni,09-12 Short Range,Jumper,0.6666666666666666,10
Andres Nocioni,09-12 Short Range,Post,0.6666666666666666,2
Andres Nocioni,09-12 Short Range,invalid,2.0,2
Andres Nocioni,13-17 Mid Range,Jumper,0.7083333333333334,34
Andres Nocioni,13-17 Mid Range,Post,2.0,2
Andres Nocioni,13-17 Mid Range,Pullup,2.0,2
Andres Nocioni,18-23 Long Jumper,Jumper,0.7428571428571429,78
Andres Nocioni,18-23 Long Jumper,Post,0.0,0
Andres Nocioni,18-23 Long Jumper,Pullup,2.0,8
Andres Nocioni,24-27 Three,Jumper,1.1176470588235294,228
Andrew Bogut,00-02 At Rim,Drive,1.5454545454545454,34
Andrew Bogut,00-02 At Rim,Dunk,1.7551020408163265,86
Andrew Bogut,00-02 At Rim,Jumper,0.0,0
Andrew Bogut,00-02 At Rim,Layup,1.2112676056338028,258
Andrew Bogut,00-02 At Rim,Post,0.5,8
Andrew Bogut,00-02 At Rim,Reb/Oop,1.2264150943396226,130
Andrew Bogut,03-08 Near Rim,Jumper,0.5066666666666667,38
Andrew Bogut,03-08 Near Rim,Post,0.9345794392523364,300
Andrew Bogut,09-12 Short Range,Jumper,0.5714285714285714,16
Andrew Bogut,09-12 Short Range,Post,1.1020408163265305,54
Andrew Bogut,13-17 Mid Range,Jumper,0.7619047619047619,16
Andrew Bogut,13-17 Mid Range,Post,0.6666666666666666,2
Andrew Bogut,18-23 Long Jumper,Jumper,1.0,4
Andrew Bogut,24-27 Three,Jumper,0.0,0
Andrew Bogut,47-94 Backcourt,Jumper,0.0,0
Andrew Bynum,00-02 At Rim,Drive,2.0,30
Andrew Bynum,00-02 At Rim,Dunk,1.92,144
Andrew Bynum,00-02 At Rim,Layup,1.043956043956044,190
Andrew Bynum,00-02 At Rim,Post,2.0,2
Andrew Bynum,00-02 At Rim,Reb/Oop,1.5625,150
Andrew Bynum,03-08 Near Rim,Jumper,0.631578947368421,48
Andrew Bynum,03-08 Near Rim,Post,1.0827067669172932,144
Andrew Bynum,03-08 Near Rim,Reb/Oop,0.0,0
Andrew Bynum,09-12 Short Range,Jumper,0.5142857142857142,18
Andrew Bynum,09-12 Short Range,Post,0.918918918918919,34
Andrew Bynum,13-17 Mid Range,Jumper,0.7857142857142857,22
Andrew Bynum,13-17 Mid Range,Post,0.5,2
Andrew Bynum,18-23 Long Jumper,Jumper,0.0,0
Andris Biedrins,00-02 At Rim,Drive,1.8823529411764706,32
Andris Biedrins,00-02 At Rim,Dunk,2.0,36
Andris Biedrins,00-02 At Rim,Jumper,0.0,0
Andris Biedrins,00-02 At Rim,Layup,1.0344827586206897,30
Andris Biedrins,00-02 At Rim,Post,2.0,2
Andris Biedrins,00-02 At Rim,Reb/Oop,1.1666666666666667,28
Andris Biedrins,03-08 Near Rim,Jumper,0.42105263157894735,8
Andris Biedrins,03-08 Near Rim,Layup,0.0,0
Andris Biedrins,03-08 Near Rim,Post,1.0833333333333333,26
Andris Biedrins,09-12 Short Range,Jumper,0.0,0
Andris Biedrins,09-12 Short Range,Post,0.0,0
Andris Biedrins,13-17 Mid Range,Jumper,0.0,0
Antawn Jamison,00-02 At Rim,Drive,1.6470588235294117,56
Antawn Jamison,00-02 At Rim,Dunk,1.5,6
Antawn Jamison,00-02 At Rim,Jumper,0.0,0
Antawn Jamison,00-02 At Rim,Layup,1.2095238095238094,254
Antawn Jamison,00-02 At Rim,Post,2.0,4
Antawn Jamison,00-02 At Rim,Reb/Oop,1.6111111111111112,58
Antawn Jamison,03-08 Near Rim,Drive,1.1428571428571428,8
Antawn Jamison,03-08 Near Rim,Jumper,0.6802721088435374,100
Antawn Jamison,03-08 Near Rim,Layup,1.5,6
Antawn Jamison,03-08 Near Rim,Post,1.4634146341463414,60
Antawn Jamison,03-08 Near Rim,Reb/Oop,1.0,2
Antawn Jamison,03-08 Near Rim,invalid,2.0,10
Antawn Jamison,09-12 Short Range,Jumper,0.4897959183673469,24
Antawn Jamison,09-12 Short Range,Post,1.25,20
Antawn Jamison,09-12 Short Range,invalid,1.3333333333333333,4
Antawn Jamison,13-17 Mid Range,Jumper,0.6842105263157895,52
Antawn Jamison,18-23 Long Jumper,Jumper,0.7142857142857143,150
Antawn Jamison,18-23 Long Jumper,Post,2.0,2
Antawn Jamison,24-27 Three,Jumper,1.118918918918919,207
Antawn Jamison,24-27 Three,Pullup,1.5,3
Antawn Jamison,35-46 Near Half,Jumper,0.0,0
Anthony Carter,00-02 At Rim,Drive,1.44,36
Anthony Carter,00-02 At Rim,Layup,1.2727272727272727,28
Anthony Carter,00-02 At Rim,Reb/Oop,0.0,0
Anthony Carter,03-08 Near Rim,Jumper,1.0,12
Anthony Carter,09-12 Short Range,Jumper,0.2857142857142857,2
Anthony Carter,13-17 Mid Range,Jumper,0.6666666666666666,12
Anthony Carter,13-17 Mid Range,Pullup,2.0,2
Anthony Carter,18-23 Long Jumper,Jumper,0.7037037037037037,38
Anthony Carter,18-23 Long Jumper,Pullup,2.0,2
Anthony Carter,24-27 Three,Jumper,0.7894736842105263,30
Anthony Carter,35-46 Near Half,Jumper,0.0,0
Anthony Morrow,00-02 At Rim,Drive,1.5862068965517242,46
Anthony Morrow,00-02 At Rim,Dunk,1.0,2
Anthony Morrow,00-02 At Rim,Layup,0.7407407407407407,40
Anthony Morrow,00-02 At Rim,Post,2.0,2
Anthony Morrow,00-02 At Rim,Reb/Oop,1.1666666666666667,14
Anthony Morrow,03-08 Near Rim,Drive,0.0,0
Anthony Morrow,03-08 Near Rim,Jumper,0.9130434782608695,42
Anthony Morrow,03-08 Near Rim,Post,1.0,8
Anthony Morrow,09-12 Short Range,Jumper,1.1578947368421053,44
Anthony Morrow,09-12 Short Range,Post,1.7142857142857142,12
Anthony Morrow,09-12 Short Range,Pullup,2.0,8
Anthony Morrow,13-17 Mid Range,Jumper,0.7228915662650602,60
Anthony Morrow,13-17 Mid Range,Post,1.6666666666666667,20
Anthony Morrow,13-17 Mid Range,Pullup,1.0909090909090908,12
Anthony Morrow,18-23 Long Jumper,Jumper,0.7050359712230215,98
Anthony Morrow,18-23 Long Jumper,Pullup,1.3714285714285714,48
Anthony Morrow,24-27 Three,Jumper,1.2000000000000002,216
Anthony Morrow,24-27 Three,Pullup,2.129032258064516,66
Anthony Morrow,28-34 Deep,Jumper,1.7142857142857142,12
Anthony Morrow,28-34 Deep,Pullup,3.0,9
Anthony Parker,00-02 At Rim,Drive,1.5,12
Anthony Parker,00-02 At Rim,Dunk,1.3333333333333333,4
Anthony Parker,00-02 At Rim,Layup,1.2142857142857142,34
Anthony Parker,03-08 Near Rim,Jumper,1.0909090909090908,24
Anthony Parker,03-08 Near Rim,Post,2.0,10
Anthony Parker,03-08 Near Rim,invalid,2.0,2
Anthony Parker,09-12 Short Range,Jumper,0.5,8
Anthony Parker,09-12 Short Range,Post,1.0,2
Anthony Parker,09-12 Short Range,invalid,1.0,2
Anthony Parker,13-17 Mid Range,Jumper,0.7307692307692307,38
Anthony Parker,13-17 Mid Range,Post,0.0,0
Anthony Parker,13-17 Mid Range,Pullup,1.5,6
Anthony Parker,13-17 Mid Range,invalid,2.0,4
Anthony Parker,18-23 Long Jumper,Jumper,0.8737864077669902,180
Anthony Parker,18-23 Long Jumper,Pullup,1.0,2
Anthony Parker,24-27 Three,Jumper,1.0982142857142856,123
